posX,posY,accX,accY,velX,velY
244.010000,168.430000,-15.000000,0.000000,-15.000000,0.000000
244.010000,168.430000,15.000000,0.000000,0.000000,0.000000
244.010000,168.430000,0.000000,0.000000,0.000000,0.000000
244.010000,168.430000,0.000000,0.000000,0.000000,0.000000
244.010000,168.430000,0.000000,0.000000,0.000000,0.000000
259.010000,168.430000,15.000000,0.000000,15.000000,0.000000
259.010000,168.430000,-15.000000,0.000000,0.000000,0.000000
259.010000,168.430000,0.000000,0.000000,0.000000,0.000000
259.010000,168.430000,0.000000,0.000000,0.000000,0.000000
259.010000,168.430000,0.000000,0.000000,0.000000,0.000000
259.010000,168.430000,0.000000,0.000000,0.000000,0.000000
259.010000,168.430000,0.000000,0.000000,0.000000,0.000000
259.010000,168.430000,0.000000,0.000000,0.000000,0.000000
259.010000,168.430000,0.000000,0.000000,0.000000,0.000000
259.010000,168.430000,0.000000,0.000000,0.000000,0.000000
259.010000,168.430000,0.000000,0.000000,0.000000,0.000000
259.010000,198.430000,0.000000,30.000000,0.000000,30.000000
259.010000,213.430000,0.000000,-15.000000,0.000000,15.000000
259.010000,218.880000,0.000000,-9.550000,0.000000,5.450000
234.460000,218.880000,-24.550000,-5.450000,-24.550000,0.000000
219.460000,218.880000,9.550000,0.000000,-15.000000,0.000000
218.100000,218.880000,13.640000,0.000000,-1.360000,0.000000
189.460000,218.880000,-27.280000,0.000000,-28.640000,0.000000
174.460000,218.880000,13.640000,0.000000,-15.000000,0.000000
159.460000,218.880000,0.000000,0.000000,-15.000000,0.000000
149.610000,218.880000,5.150000,0.000000,-9.850000,0.000000
149.610000,198.730000,9.850000,-20.150000,0.000000,-20.150000
149.610000,183.730000,0.000000,5.150000,0.000000,-15.000000
149.610000,183.730000,0.000000,15.000000,0.000000,0.000000
149.610000,183.730000,0.000000,0.000000,0.000000,0.000000
149.610000,183.730000,0.000000,0.000000,0.000000,0.000000
149.610000,183.730000,0.000000,0.000000,0.000000,0.000000
149.610000,198.730000,0.000000,15.000000,0.000000,15.000000
149.610000,213.730000,0.000000,0.000000,0.000000,15.000000
149.610000,218.880000,0.000000,-9.850000,0.000000,5.150000
124.760000,218.880000,-24.850000,-5.150000,-24.850000,0.000000
109.760000,218.880000,9.850000,0.000000,-15.000000,0.000000
94.760000,218.880000,0.000000,0.000000,-15.000000,0.000000
88.195000,218.880000,8.435000,0.000000,-6.565000,0.000000
88.195000,195.445000,6.565000,-23.435000,0.000000,-23.435000
88.195000,180.445000,0.000000,8.435000,0.000000,-15.000000
88.195000,168.430000,0.000000,2.985000,0.000000,-12.015000
97.980000,168.430000,9.785000,12.015000,9.785000,0.000000
97.980000,168.430000,-9.785000,0.000000,0.000000,0.000000
97.980000,168.430000,0.000000,0.000000,0.000000,0.000000
97.980000,168.430000,0.000000,0.000000,0.000000,0.000000
97.980000,168.430000,0.000000,0.000000,0.000000,0.000000
97.980000,168.430000,0.000000,0.000000,0.000000,0.000000
88.195000,168.430000,-9.785000,0.000000,-9.785000,0.000000
88.195000,203.645000,9.785000,35.215000,0.000000,35.215000
88.195000,218.645000,0.000000,-20.215000,0.000000,15.000000
88.195000,218.880000,0.000000,-14.765000,0.000000,0.235000
117.960000,218.880000,29.765000,-0.235000,29.765000,0.000000
132.960000,218.880000,-14.765000,0.000000,15.000000,0.000000
147.960000,218.880000,0.000000,0.000000,15.000000,0.000000
149.610000,218.880000,-13.350000,0.000000,1.650000,0.000000
149.610000,190.530000,-1.650000,-28.350000,0.000000,-28.350000
149.610000,190.530000,0.000000,28.350000,0.000000,0.000000
149.610000,190.530000,0.000000,0.000000,0.000000,0.000000
149.610000,190.530000,0.000000,0.000000,0.000000,0.000000
149.610000,190.530000,0.000000,0.000000,0.000000,0.000000
149.610000,190.530000,0.000000,0.000000,0.000000,0.000000
149.610000,190.530000,0.000000,0.000000,0.000000,0.000000
149.610000,190.530000,0.000000,0.000000,0.000000,0.000000
149.610000,190.530000,0.000000,0.000000,0.000000,0.000000
149.610000,175.530000,0.000000,-15.000000,0.000000,-15.000000
149.610000,168.430000,0.000000,7.900000,0.000000,-7.100000
126.710000,168.430000,-22.900000,7.100000,-22.900000,0.000000
111.710000,168.430000,7.900000,0.000000,-15.000000,0.000000
97.980000,168.430000,1.270000,0.000000,-13.730000,0.000000
97.980000,152.160000,13.730000,-16.270000,0.000000,-16.270000
97.980000,137.160000,0.000000,1.270000,0.000000,-15.000000
97.980000,122.160000,0.000000,0.000000,0.000000,-15.000000
97.980000,120.620000,0.000000,13.460000,0.000000,-1.540000
73.690000,120.620000,-24.290000,1.540000,-24.290000,0.000000
73.690000,101.450000,24.290000,-19.170000,0.000000,-19.170000
73.690000,86.450000,0.000000,4.170000,0.000000,-15.000000
73.690000,73.065000,0.000000,1.615000,0.000000,-13.385000
57.075000,73.065000,-16.615000,13.385000,-16.615000,0.000000
42.075000,73.065000,1.615000,0.000000,-15.000000,0.000000
32.805000,73.065000,5.730000,0.000000,-9.270000,0.000000
32.805000,93.795000,9.270000,20.730000,0.000000,20.730000
32.805000,108.795000,0.000000,-5.730000,0.000000,15.000000
32.805000,120.620000,0.000000,-3.175000,0.000000,11.825000
50.980000,120.620000,18.175000,-11.825000,18.175000,0.000000
53.935000,120.620000,-15.220000,0.000000,2.955000,0.000000
73.690000,120.620000,16.800000,0.000000,19.755000,0.000000
73.690000,98.330000,-19.755000,-22.290000,0.000000,-22.290000
73.690000,83.330000,0.000000,7.290000,0.000000,-15.000000
73.690000,73.065000,0.000000,4.735000,0.000000,-10.265000
73.890000,73.065000,0.200000,10.265000,0.200000,0.000000
73.890000,38.530000,-0.200000,-34.535000,0.000000,-34.535000
73.890000,28.765000,0.000000,24.770000,0.000000,-9.765000
54.480000,28.765000,-19.410000,9.765000,-19.410000,0.000000
38.655000,28.765000,3.585000,0.000000,-15.825000,0.000000
32.075000,28.765000,9.245000,0.000000,-6.580000,0.000000
8.655000,28.765000,-16.840000,0.000000,-23.420000,0.000000
-6.345000,28.765000,8.420000,0.000000,-15.000000,0.000000
-12.075000,28.765000,9.270000,0.000000,-5.730000,0.000000
-12.075000,53.035000,5.730000,24.270000,0.000000,24.270000
-12.075000,68.035000,0.000000,-9.270000,0.000000,15.000000
-12.075000,73.065000,0.000000,-9.970000,0.000000,5.030000
12.895000,73.065000,24.970000,-5.030000,24.970000,0.000000
27.895000,73.065000,-9.970000,0.000000,15.000000,0.000000
32.075000,73.065000,-10.820000,0.000000,4.180000,0.000000
32.805000,73.065000,-3.450000,0.000000,0.730000,0.000000
32.805000,73.065000,-0.730000,0.000000,0.000000,0.000000
32.805000,113.155000,0.000000,40.090000,0.000000,40.090000
32.805000,120.620000,0.000000,-32.625000,0.000000,7.465000
24.865000,120.620000,-7.940000,-7.465000,-7.940000,0.000000
-4.730000,120.620000,-21.655000,0.000000,-29.595000,0.000000
-4.865000,120.620000,29.460000,0.000000,-0.135000,0.000000
-4.865000,150.485000,0.135000,29.865000,0.000000,29.865000
-4.865000,150.485000,0.000000,-29.865000,0.000000,0.000000
-4.865000,150.485000,0.000000,0.000000,0.000000,0.000000
-4.865000,150.485000,0.000000,0.000000,0.000000,0.000000
-4.865000,150.485000,0.000000,0.000000,0.000000,0.000000
-4.865000,135.485000,0.000000,-15.000000,0.000000,-15.000000
-4.865000,120.620000,0.000000,0.135000,0.000000,-14.865000
-4.865000,120.620000,0.000000,14.865000,0.000000,0.000000
-4.865000,120.620000,0.000000,0.000000,0.000000,0.000000
-4.865000,120.620000,0.000000,0.000000,0.000000,0.000000
10.270000,120.620000,15.135000,0.000000,15.135000,0.000000
24.865000,120.620000,-0.540000,0.000000,14.595000,0.000000
24.865000,136.025000,-14.595000,15.405000,0.000000,15.405000
24.865000,151.025000,0.000000,-0.405000,0.000000,15.000000
24.865000,166.025000,0.000000,0.000000,0.000000,15.000000
24.865000,168.430000,0.000000,-12.595000,0.000000,2.405000
-2.730000,168.430000,-27.595000,-2.405000,-27.595000,0.000000
-4.865000,168.430000,25.460000,0.000000,-2.135000,0.000000
-4.865000,140.565000,2.135000,-27.865000,0.000000,-27.865000
-4.865000,125.565000,0.000000,12.865000,0.000000,-15.000000
-4.865000,120.620000,0.000000,10.055000,0.000000,-4.945000
-12.805000,120.620000,-7.940000,4.945000,-7.940000,0.000000
-12.805000,120.620000,7.940000,0.000000,0.000000,0.000000
-12.805000,120.620000,0.000000,0.000000,0.000000,0.000000
-12.805000,120.620000,0.000000,0.000000,0.000000,0.000000
-12.805000,120.620000,0.000000,0.000000,0.000000,0.000000
-12.805000,120.620000,0.000000,0.000000,0.000000,0.000000
-4.865000,120.620000,7.940000,0.000000,7.940000,0.000000
-4.865000,120.620000,-7.940000,0.000000,0.000000,0.000000
-4.865000,120.620000,0.000000,0.000000,0.000000,0.000000
-4.865000,120.620000,0.000000,0.000000,0.000000,0.000000
-4.865000,120.620000,0.000000,0.000000,0.000000,0.000000
-4.865000,120.620000,0.000000,0.000000,0.000000,0.000000
-4.865000,150.620000,0.000000,30.000000,0.000000,30.000000
-4.865000,165.620000,0.000000,-15.000000,0.000000,15.000000
-4.865000,168.430000,0.000000,-12.190000,0.000000,2.810000
22.325000,168.430000,27.190000,-2.810000,27.190000,0.000000
24.865000,168.430000,-24.650000,0.000000,2.540000,0.000000
24.865000,140.970000,-2.540000,-27.460000,0.000000,-27.460000
24.865000,125.970000,0.000000,12.460000,0.000000,-15.000000
24.865000,120.620000,0.000000,9.650000,0.000000,-5.350000
24.865000,120.620000,0.000000,5.350000,0.000000,0.000000
24.865000,120.620000,0.000000,0.000000,0.000000,0.000000
24.865000,120.620000,0.000000,0.000000,0.000000,0.000000
24.865000,120.620000,0.000000,0.000000,0.000000,0.000000
24.865000,120.620000,0.000000,0.000000,0.000000,0.000000
24.865000,150.620000,0.000000,30.000000,0.000000,30.000000
24.865000,165.620000,0.000000,-15.000000,0.000000,15.000000
24.865000,168.430000,0.000000,-12.190000,0.000000,2.810000
41.865000,168.430000,17.000000,-2.810000,17.000000,0.000000
41.865000,193.620000,-17.000000,25.190000,0.000000,25.190000
41.865000,208.620000,0.000000,-10.190000,0.000000,15.000000
41.865000,218.880000,0.000000,-4.740000,0.000000,10.260000
41.865000,218.880000,0.000000,-10.260000,0.000000,0.000000
41.865000,218.880000,0.000000,0.000000,0.000000,0.000000
41.865000,218.880000,0.000000,0.000000,0.000000,0.000000
41.865000,218.880000,0.000000,0.000000,0.000000,0.000000
41.865000,218.880000,0.000000,0.000000,0.000000,0.000000
41.865000,188.880000,0.000000,-30.000000,0.000000,-30.000000
41.865000,188.880000,0.000000,30.000000,0.000000,0.000000
41.865000,173.880000,0.000000,-15.000000,0.000000,-15.000000
41.865000,168.430000,0.000000,9.550000,0.000000,-5.450000
53.935000,168.430000,12.070000,5.450000,12.070000,0.000000
81.415000,168.430000,15.410000,0.000000,27.480000,0.000000
88.195000,168.430000,-20.700000,0.000000,6.780000,0.000000
97.980000,168.430000,3.005000,0.000000,9.785000,0.000000
97.980000,139.995000,-9.785000,-28.435000,0.000000,-28.435000
97.980000,139.995000,0.000000,28.435000,0.000000,0.000000
97.980000,139.995000,0.000000,0.000000,0.000000,0.000000
97.980000,139.995000,0.000000,0.000000,0.000000,0.000000
97.980000,139.995000,0.000000,0.000000,0.000000,0.000000
97.980000,154.995000,0.000000,15.000000,0.000000,15.000000
97.980000,154.995000,0.000000,-15.000000,0.000000,0.000000
97.980000,154.995000,0.000000,0.000000,0.000000,0.000000
97.980000,154.995000,0.000000,0.000000,0.000000,0.000000
97.980000,154.995000,0.000000,0.000000,0.000000,0.000000
97.980000,154.995000,0.000000,0.000000,0.000000,0.000000
97.980000,154.995000,0.000000,0.000000,0.000000,0.000000
97.980000,139.995000,0.000000,-15.000000,0.000000,-15.000000
97.980000,124.995000,0.000000,0.000000,0.000000,-15.000000
97.980000,120.620000,0.000000,10.625000,0.000000,-4.375000
73.690000,120.620000,-24.290000,4.375000,-24.290000,0.000000
73.690000,104.285000,24.290000,-16.335000,0.000000,-16.335000
73.690000,89.285000,0.000000,1.335000,0.000000,-15.000000
73.690000,74.285000,0.000000,0.000000,0.000000,-15.000000
73.690000,73.065000,0.000000,13.780000,0.000000,-1.220000
73.890000,73.065000,0.200000,1.220000,0.200000,0.000000
115.560000,73.065000,41.470000,0.000000,41.670000,0.000000
115.560000,89.975000,-41.670000,16.910000,0.000000,16.910000
115.560000,104.975000,0.000000,-1.910000,0.000000,15.000000
115.560000,119.975000,0.000000,0.000000,0.000000,15.000000
115.560000,120.620000,0.000000,-14.355000,0.000000,0.645000
144.915000,120.620000,29.355000,-0.645000,29.355000,0.000000
159.915000,120.620000,-14.355000,0.000000,15.000000,0.000000
160.585000,120.620000,-14.330000,0.000000,0.670000,0.000000
160.585000,149.950000,-0.670000,29.330000,0.000000,29.330000
160.585000,164.950000,0.000000,-14.330000,0.000000,15.000000
160.585000,168.430000,0.000000,-11.520000,0.000000,3.480000
160.585000,168.430000,0.000000,-3.480000,0.000000,0.000000
160.585000,168.430000,0.000000,0.000000,0.000000,0.000000
160.585000,168.430000,0.000000,0.000000,0.000000,0.000000
160.585000,168.430000,0.000000,0.000000,0.000000,0.000000
160.585000,168.430000,0.000000,0.000000,0.000000,0.000000
160.585000,138.430000,0.000000,-30.000000,0.000000,-30.000000
160.585000,123.430000,0.000000,15.000000,0.000000,-15.000000
160.585000,120.620000,0.000000,12.190000,0.000000,-2.810000
160.585000,120.620000,0.000000,2.810000,0.000000,0.000000
160.585000,120.620000,0.000000,0.000000,0.000000,0.000000
160.585000,120.620000,0.000000,0.000000,0.000000,0.000000
160.585000,120.620000,0.000000,0.000000,0.000000,0.000000
160.585000,120.620000,0.000000,0.000000,0.000000,0.000000
168.095000,120.620000,7.510000,0.000000,7.510000,0.000000
205.585000,120.620000,29.980000,0.000000,37.490000,0.000000
206.295000,120.620000,-36.780000,0.000000,0.710000,0.000000
235.585000,120.620000,28.580000,0.000000,29.290000,0.000000
238.055000,120.620000,-26.820000,0.000000,2.470000,0.000000
238.055000,93.090000,-2.470000,-27.530000,0.000000,-27.530000
238.055000,78.090000,0.000000,12.530000,0.000000,-15.000000
238.055000,73.065000,0.000000,9.975000,0.000000,-5.025000
213.080000,73.065000,-24.975000,5.025000,-24.975000,0.000000
199.120000,73.065000,11.015000,0.000000,-13.960000,0.000000
199.120000,57.025000,13.960000,-16.040000,0.000000,-16.040000
199.120000,42.025000,0.000000,1.040000,0.000000,-15.000000
199.120000,28.765000,0.000000,1.740000,0.000000,-13.260000
215.860000,28.765000,16.740000,13.260000,16.740000,0.000000
227.630000,28.765000,-4.970000,0.000000,11.770000,0.000000
245.860000,28.765000,6.460000,0.000000,18.230000,0.000000
260.860000,28.765000,-3.230000,0.000000,15.000000,0.000000
275.860000,28.765000,0.000000,0.000000,15.000000,0.000000
285.125000,28.765000,-5.735000,0.000000,9.265000,0.000000
305.860000,28.765000,11.470000,0.000000,20.735000,0.000000
320.860000,28.765000,-5.735000,0.000000,15.000000,0.000000
335.860000,28.765000,0.000000,0.000000,15.000000,0.000000
345.115000,28.765000,-5.745000,0.000000,9.255000,0.000000
345.115000,8.020000,-9.255000,-20.745000,0.000000,-20.745000
345.115000,-6.980000,0.000000,5.745000,0.000000,-15.000000
345.115000,-8.765000,0.000000,13.215000,0.000000,-1.785000
316.900000,-8.765000,-28.215000,1.785000,-28.215000,0.000000
301.900000,-8.765000,13.215000,0.000000,-15.000000,0.000000
286.900000,-8.765000,0.000000,0.000000,-15.000000,0.000000
285.125000,-8.765000,13.225000,0.000000,-1.775000,0.000000
256.900000,-8.765000,-26.450000,0.000000,-28.225000,0.000000
241.900000,-8.765000,13.225000,0.000000,-15.000000,0.000000
227.630000,-8.765000,0.730000,0.000000,-14.270000,0.000000
211.900000,-8.765000,-1.460000,0.000000,-15.730000,0.000000
196.900000,-8.765000,0.730000,0.000000,-15.000000,0.000000
181.900000,-8.765000,0.000000,0.000000,-15.000000,0.000000
166.900000,-8.765000,0.000000,0.000000,-15.000000,0.000000
151.900000,-8.765000,0.000000,0.000000,-15.000000,0.000000
148.905000,-8.765000,12.005000,0.000000,-2.995000,0.000000
148.905000,18.240000,2.995000,27.005000,0.000000,27.005000
148.905000,28.765000,0.000000,-16.480000,0.000000,10.525000
129.430000,28.765000,-19.475000,-10.525000,-19.475000,0.000000
126.220000,28.765000,16.265000,0.000000,-3.210000,0.000000
99.430000,28.765000,-23.580000,0.000000,-26.790000,0.000000
84.430000,28.765000,11.790000,0.000000,-15.000000,0.000000
73.890000,28.765000,4.460000,0.000000,-10.540000,0.000000
54.480000,28.765000,-8.870000,0.000000,-19.410000,0.000000
54.480000,13.715000,19.410000,-15.050000,0.000000,-15.050000
54.480000,-1.285000,0.000000,0.050000,0.000000,-15.000000
54.480000,-8.765000,0.000000,7.520000,0.000000,-7.480000
31.960000,-8.765000,-22.520000,7.480000,-22.520000,0.000000
16.960000,-8.765000,7.520000,0.000000,-15.000000,0.000000
1.960000,-8.765000,0.000000,0.000000,-15.000000,0.000000
-13.040000,-8.765000,0.000000,0.000000,-15.000000,0.000000
-28.040000,-8.765000,-0.000000,0.000000,-15.000000,0.000000
-34.480000,-8.765000,8.560000,0.000000,-6.440000,0.000000
-34.480000,14.795000,6.440000,23.560000,0.000000,23.560000
-34.480000,28.765000,0.000000,-9.590000,0.000000,13.970000
-18.450000,28.765000,16.030000,-13.970000,16.030000,0.000000
-12.075000,28.765000,-9.655000,0.000000,6.375000,0.000000
11.550000,28.765000,17.250000,0.000000,23.625000,0.000000
26.550000,28.765000,-8.625000,0.000000,15.000000,0.000000
32.075000,28.765000,-9.475000,0.000000,5.525000,0.000000
54.480000,28.765000,16.880000,0.000000,22.405000,0.000000
54.480000,11.695000,-22.405000,-17.070000,0.000000,-17.070000
54.480000,-3.305000,0.000000,2.070000,0.000000,-15.000000
54.480000,-8.765000,0.000000,9.540000,0.000000,-5.460000
29.940000,-8.765000,-24.540000,5.460000,-24.540000,0.000000
14.940000,-8.765000,9.540000,0.000000,-15.000000,0.000000
