posX,posY,accX,accY,velX,velY
238.055000,83.065000,0.000000,10.000000,0.000000,10.000000
238.055000,83.065000,0.000000,-10.000000,0.000000,0.000000
238.055000,83.065000,0.000000,0.000000,0.000000,0.000000
238.055000,83.065000,0.000000,0.000000,0.000000,0.000000
238.055000,83.065000,0.000000,0.000000,0.000000,0.000000
238.055000,73.065000,0.000000,-10.000000,0.000000,-10.000000
228.055000,73.065000,-10.000000,10.000000,-10.000000,0.000000
218.055000,73.065000,0.000000,0.000000,-10.000000,0.000000
208.055000,73.065000,0.000000,0.000000,-10.000000,0.000000
199.120000,73.065000,1.065000,0.000000,-8.935000,0.000000
199.120000,62.000000,8.935000,-11.065000,0.000000,-11.065000
199.120000,52.000000,0.000000,1.065000,0.000000,-10.000000
199.120000,42.000000,0.000000,0.000000,0.000000,-10.000000
199.120000,32.000000,0.000000,0.000000,0.000000,-10.000000
199.120000,28.765000,0.000000,6.765000,0.000000,-3.235000
215.885000,28.765000,16.765000,3.235000,16.765000,0.000000
225.885000,28.765000,-6.765000,0.000000,10.000000,0.000000
227.630000,28.765000,-8.255000,0.000000,1.745000,0.000000
227.630000,10.510000,-1.745000,-18.255000,0.000000,-18.255000
227.630000,0.510000,0.000000,8.255000,0.000000,-10.000000
227.630000,-8.765000,0.000000,0.725000,0.000000,-9.275000
216.905000,-8.765000,-10.725000,9.275000,-10.725000,0.000000
206.905000,-8.765000,0.725000,0.000000,-10.000000,0.000000
196.905000,-8.765000,-0.000000,0.000000,-10.000000,0.000000
186.905000,-8.765000,0.000000,0.000000,-10.000000,0.000000
176.905000,-8.765000,-0.000000,0.000000,-10.000000,0.000000
166.905000,-8.765000,0.000000,0.000000,-10.000000,0.000000
156.905000,-8.765000,0.000000,0.000000,-10.000000,0.000000
148.905000,-8.765000,2.000000,0.000000,-8.000000,0.000000
148.905000,3.235000,8.000000,12.000000,0.000000,12.000000
148.905000,13.235000,0.000000,-2.000000,0.000000,10.000000
148.905000,23.235000,0.000000,0.000000,0.000000,10.000000
148.905000,28.765000,0.000000,-4.470000,0.000000,5.530000
163.375000,28.765000,14.470000,-5.530000,14.470000,0.000000
171.715000,28.765000,-6.130000,0.000000,8.340000,0.000000
183.375000,28.765000,3.320000,0.000000,11.660000,0.000000
193.375000,28.765000,-1.660000,0.000000,10.000000,0.000000
199.120000,28.765000,-4.255000,0.000000,5.745000,0.000000
213.375000,28.765000,8.510000,0.000000,14.255000,0.000000
223.375000,28.765000,-4.255000,0.000000,10.000000,0.000000
227.630000,28.765000,-5.745000,0.000000,4.255000,0.000000
227.630000,13.020000,-4.255000,-15.745000,0.000000,-15.745000
227.630000,3.020000,0.000000,5.745000,0.000000,-10.000000
227.630000,-6.980000,0.000000,0.000000,0.000000,-10.000000
227.630000,-8.765000,0.000000,8.215000,0.000000,-1.785000
245.845000,-8.765000,18.215000,1.785000,18.215000,0.000000
255.845000,-8.765000,-8.215000,0.000000,10.000000,0.000000
265.845000,-8.765000,0.000000,0.000000,10.000000,0.000000
