posX,posY,accX,accY,velX,velY
206.295000,160.430000,0.000000,-8.000000,0.000000,-8.000000
206.295000,152.430000,0.000000,0.000000,0.000000,-8.000000
206.295000,144.430000,0.000000,0.000000,0.000000,-8.000000
206.295000,136.430000,0.000000,0.000000,0.000000,-8.000000
206.295000,136.430000,0.000000,8.000000,0.000000,0.000000
206.295000,136.430000,0.000000,0.000000,0.000000,0.000000
206.295000,136.430000,0.000000,0.000000,0.000000,0.000000
206.295000,136.430000,0.000000,0.000000,0.000000,0.000000
206.295000,144.430000,0.000000,8.000000,0.000000,8.000000
206.295000,152.430000,0.000000,0.000000,0.000000,8.000000
206.295000,160.430000,0.000000,0.000000,0.000000,8.000000
206.295000,168.430000,0.000000,0.000000,0.000000,8.000000
214.295000,168.430000,8.000000,-8.000000,8.000000,0.000000
218.100000,168.430000,-4.195000,0.000000,3.805000,0.000000
230.295000,168.430000,8.390000,0.000000,12.195000,0.000000
238.295000,168.430000,-4.195000,0.000000,8.000000,0.000000
246.295000,168.430000,0.000000,0.000000,8.000000,0.000000
254.295000,168.430000,0.000000,0.000000,8.000000,0.000000
259.010000,168.430000,-3.285000,0.000000,4.715000,0.000000
259.010000,179.715000,-4.715000,11.285000,0.000000,11.285000
259.010000,187.715000,0.000000,-3.285000,0.000000,8.000000
259.010000,195.715000,0.000000,0.000000,0.000000,8.000000
259.010000,195.715000,0.000000,-8.000000,0.000000,0.000000
259.010000,195.715000,0.000000,0.000000,0.000000,0.000000
259.010000,195.715000,0.000000,0.000000,0.000000,0.000000
259.010000,195.715000,0.000000,0.000000,0.000000,0.000000
259.010000,187.715000,0.000000,-8.000000,0.000000,-8.000000
259.010000,179.715000,0.000000,0.000000,0.000000,-8.000000
259.010000,171.715000,0.000000,0.000000,0.000000,-8.000000
259.010000,168.430000,0.000000,4.715000,0.000000,-3.285000
246.295000,168.430000,-12.715000,3.285000,-12.715000,0.000000
238.295000,168.430000,4.715000,0.000000,-8.000000,0.000000
238.295000,168.430000,8.000000,0.000000,0.000000,0.000000
230.295000,168.430000,-8.000000,0.000000,-8.000000,0.000000
230.295000,168.430000,8.000000,0.000000,0.000000,0.000000
222.295000,168.430000,-8.000000,0.000000,-8.000000,0.000000
218.100000,168.430000,3.805000,0.000000,-4.195000,0.000000
206.295000,168.430000,-7.610000,0.000000,-11.805000,0.000000
206.295000,160.430000,11.805000,-8.000000,0.000000,-8.000000
206.295000,152.430000,0.000000,0.000000,0.000000,-8.000000
206.295000,144.430000,0.000000,0.000000,0.000000,-8.000000
206.295000,136.430000,0.000000,0.000000,0.000000,-8.000000
206.295000,128.430000,0.000000,0.000000,0.000000,-8.000000
206.295000,120.620000,0.000000,0.190000,0.000000,-7.810000
214.485000,120.620000,8.190000,7.810000,8.190000,0.000000
222.485000,120.620000,-0.190000,0.000000,8.000000,0.000000
230.485000,120.620000,0.000000,0.000000,8.000000,0.000000
238.055000,120.620000,-0.430000,0.000000,7.570000,0.000000
238.055000,112.190000,-7.570000,-8.430000,0.000000,-8.430000
238.055000,104.190000,0.000000,0.430000,0.000000,-8.000000
238.055000,96.190000,0.000000,0.000000,0.000000,-8.000000
238.055000,88.190000,0.000000,0.000000,0.000000,-8.000000
238.055000,80.190000,0.000000,0.000000,0.000000,-8.000000
238.055000,73.065000,0.000000,0.875000,0.000000,-7.125000
229.180000,73.065000,-8.875000,7.125000,-8.875000,0.000000
221.180000,73.065000,0.875000,0.000000,-8.000000,0.000000
213.180000,73.065000,0.000000,0.000000,-8.000000,0.000000
205.180000,73.065000,0.000000,0.000000,-8.000000,0.000000
199.120000,73.065000,1.940000,0.000000,-6.060000,0.000000
199.120000,73.065000,6.060000,0.000000,0.000000,0.000000
199.120000,73.065000,0.000000,0.000000,0.000000,0.000000
199.120000,73.065000,0.000000,0.000000,0.000000,0.000000
199.120000,73.065000,0.000000,0.000000,0.000000,0.000000
199.120000,73.065000,0.000000,0.000000,0.000000,0.000000
183.120000,73.065000,-16.000000,0.000000,-16.000000,0.000000
183.120000,73.065000,16.000000,0.000000,0.000000,0.000000
183.120000,73.065000,0.000000,0.000000,0.000000,0.000000
175.120000,73.065000,-8.000000,0.000000,-8.000000,0.000000
171.715000,73.065000,4.595000,0.000000,-3.405000,0.000000
171.715000,60.470000,3.405000,-12.595000,0.000000,-12.595000
171.715000,52.470000,0.000000,4.595000,0.000000,-8.000000
171.715000,44.470000,0.000000,0.000000,0.000000,-8.000000
171.715000,36.470000,0.000000,0.000000,0.000000,-8.000000
171.715000,28.765000,0.000000,0.295000,0.000000,-7.705000
163.420000,28.765000,-8.295000,7.705000,-8.295000,0.000000
155.420000,28.765000,0.295000,0.000000,-8.000000,0.000000
155.420000,28.765000,8.000000,0.000000,0.000000,0.000000
155.420000,28.765000,0.000000,0.000000,0.000000,0.000000
155.420000,28.765000,0.000000,0.000000,0.000000,0.000000
155.420000,28.765000,0.000000,0.000000,0.000000,0.000000
163.420000,28.765000,8.000000,0.000000,8.000000,0.000000
171.420000,28.765000,0.000000,0.000000,8.000000,0.000000
171.715000,28.765000,-7.705000,0.000000,0.295000,0.000000
171.715000,44.470000,-0.295000,15.705000,0.000000,15.705000
171.715000,52.470000,0.000000,-7.705000,0.000000,8.000000
171.715000,60.470000,0.000000,0.000000,0.000000,8.000000
171.715000,68.470000,0.000000,0.000000,0.000000,8.000000
171.715000,73.065000,0.000000,-3.405000,0.000000,4.595000
168.095000,73.065000,-3.620000,-4.595000,-3.620000,0.000000
152.310000,73.065000,-12.165000,0.000000,-15.785000,0.000000
144.310000,73.065000,7.785000,0.000000,-8.000000,0.000000
136.310000,73.065000,0.000000,0.000000,-8.000000,0.000000
128.310000,73.065000,0.000000,0.000000,-8.000000,0.000000
126.220000,73.065000,5.910000,0.000000,-2.090000,0.000000
126.220000,59.155000,2.090000,-13.910000,0.000000,-13.910000
126.220000,51.155000,0.000000,5.910000,0.000000,-8.000000
126.220000,43.155000,0.000000,0.000000,0.000000,-8.000000
126.220000,35.155000,0.000000,0.000000,0.000000,-8.000000
126.220000,28.765000,0.000000,1.610000,0.000000,-6.390000
116.610000,28.765000,-9.610000,6.390000,-9.610000,0.000000
