posX,posY,accX,accY,velX,velY
170.585000,168.430000,10.000000,0.000000,10.000000,0.000000
180.585000,168.430000,0.000000,0.000000,10.000000,0.000000
180.585000,168.430000,-10.000000,0.000000,0.000000,0.000000
180.585000,168.430000,0.000000,0.000000,0.000000,0.000000
180.585000,168.430000,0.000000,0.000000,0.000000,0.000000
180.585000,168.430000,0.000000,0.000000,0.000000,0.000000
170.585000,168.430000,-10.000000,0.000000,-10.000000,0.000000
160.585000,168.430000,0.000000,0.000000,-10.000000,0.000000
160.585000,158.430000,10.000000,-10.000000,0.000000,-10.000000
160.585000,148.430000,0.000000,0.000000,0.000000,-10.000000
160.585000,138.430000,0.000000,0.000000,0.000000,-10.000000
160.585000,128.430000,0.000000,0.000000,0.000000,-10.000000
160.585000,120.620000,0.000000,2.190000,0.000000,-7.810000
168.095000,120.620000,7.510000,7.810000,7.510000,0.000000
168.095000,120.620000,-7.510000,0.000000,0.000000,0.000000
168.095000,120.620000,0.000000,0.000000,0.000000,0.000000
168.095000,120.620000,0.000000,0.000000,0.000000,0.000000
168.095000,120.620000,0.000000,0.000000,0.000000,0.000000
168.095000,120.620000,0.000000,0.000000,0.000000,0.000000
160.585000,120.620000,-7.510000,0.000000,-7.510000,0.000000
160.585000,143.110000,7.510000,22.490000,0.000000,22.490000
160.585000,153.110000,0.000000,-12.490000,0.000000,10.000000
160.585000,163.110000,0.000000,0.000000,0.000000,10.000000
160.585000,168.430000,0.000000,-4.680000,0.000000,5.320000
175.265000,168.430000,14.680000,-5.320000,14.680000,0.000000
185.265000,168.430000,-4.680000,0.000000,10.000000,0.000000
185.265000,168.430000,-10.000000,0.000000,0.000000,0.000000
185.265000,168.430000,0.000000,0.000000,0.000000,0.000000
185.265000,168.430000,0.000000,0.000000,0.000000,0.000000
185.265000,168.430000,0.000000,0.000000,0.000000,0.000000
175.265000,168.430000,-10.000000,0.000000,-10.000000,0.000000
165.265000,168.430000,0.000000,0.000000,-10.000000,0.000000
160.585000,168.430000,5.320000,0.000000,-4.680000,0.000000
149.610000,168.430000,-6.295000,0.000000,-10.975000,0.000000
149.610000,168.430000,10.975000,0.000000,0.000000,0.000000
149.610000,168.430000,0.000000,0.000000,0.000000,0.000000
149.610000,168.430000,0.000000,0.000000,0.000000,0.000000
149.610000,168.430000,0.000000,0.000000,0.000000,0.000000
149.610000,168.430000,0.000000,0.000000,0.000000,0.000000
149.610000,188.430000,0.000000,20.000000,0.000000,20.000000
149.610000,198.430000,0.000000,-10.000000,0.000000,10.000000
149.610000,208.430000,0.000000,0.000000,0.000000,10.000000
149.610000,218.430000,0.000000,0.000000,0.000000,10.000000
149.610000,218.880000,0.000000,-9.550000,0.000000,0.450000
130.060000,218.880000,-19.550000,-0.450000,-19.550000,0.000000
120.060000,218.880000,9.550000,0.000000,-10.000000,0.000000
110.060000,218.880000,0.000000,0.000000,-10.000000,0.000000
100.060000,218.880000,0.000000,0.000000,-10.000000,0.000000
90.060000,218.880000,0.000000,0.000000,-10.000000,0.000000
88.195000,218.880000,8.135000,0.000000,-1.865000,0.000000
70.060000,218.880000,-16.270000,0.000000,-18.135000,0.000000
60.060000,218.880000,8.135000,0.000000,-10.000000,0.000000
50.060000,218.880000,0.000000,0.000000,-10.000000,0.000000
41.865000,218.880000,1.805000,0.000000,-8.195000,0.000000
41.865000,207.075000,8.195000,-11.805000,0.000000,-11.805000
41.865000,197.075000,0.000000,1.805000,0.000000,-10.000000
41.865000,187.075000,0.000000,0.000000,0.000000,-10.000000
41.865000,177.075000,0.000000,0.000000,0.000000,-10.000000
41.865000,168.430000,0.000000,1.355000,0.000000,-8.645000
53.220000,168.430000,11.355000,8.645000,11.355000,0.000000
53.935000,168.430000,-10.640000,0.000000,0.715000,0.000000
73.220000,168.430000,18.570000,0.000000,19.285000,0.000000
73.220000,168.430000,-19.285000,0.000000,0.000000,0.000000
73.220000,168.430000,0.000000,0.000000,0.000000,0.000000
73.220000,168.430000,0.000000,0.000000,0.000000,0.000000
73.220000,168.430000,0.000000,0.000000,0.000000,0.000000
63.220000,168.430000,-10.000000,0.000000,-10.000000,0.000000
53.935000,168.430000,0.715000,0.000000,-9.285000,0.000000
53.935000,157.715000,9.285000,-10.715000,0.000000,-10.715000
53.935000,147.715000,0.000000,0.715000,0.000000,-10.000000
53.935000,137.715000,0.000000,0.000000,0.000000,-10.000000
53.935000,127.715000,0.000000,0.000000,0.000000,-10.000000
53.935000,120.620000,0.000000,2.905000,0.000000,-7.095000
66.840000,120.620000,12.905000,7.095000,12.905000,0.000000
73.690000,120.620000,-6.055000,0.000000,6.850000,0.000000
73.690000,107.470000,-6.850000,-13.150000,0.000000,-13.150000
73.690000,97.470000,0.000000,3.150000,0.000000,-10.000000
73.690000,87.470000,0.000000,0.000000,0.000000,-10.000000
73.690000,77.470000,0.000000,0.000000,0.000000,-10.000000
73.690000,73.065000,0.000000,5.595000,0.000000,-4.405000
