posX,posY,accX,accY,velX,velY
330.115000,28.765000,-15.000000,0.000000,-15.000000,0.000000
315.115000,28.765000,0.000000,0.000000,-15.000000,0.000000
300.115000,28.765000,0.000000,0.000000,-15.000000,0.000000
285.125000,28.765000,0.010000,0.000000,-14.990000,0.000000
270.115000,28.765000,-0.020000,0.000000,-15.010000,0.000000
255.115000,28.765000,0.010000,0.000000,-15.000000,0.000000
240.115000,28.765000,0.000000,0.000000,-15.000000,0.000000
227.630000,28.765000,2.515000,0.000000,-12.485000,0.000000
227.630000,28.765000,12.485000,0.000000,0.000000,0.000000
210.115000,28.765000,-17.515000,0.000000,-17.515000,0.000000
199.120000,28.765000,6.520000,0.000000,-10.995000,0.000000
199.120000,47.770000,10.995000,19.005000,0.000000,19.005000
199.120000,47.770000,0.000000,-19.005000,0.000000,0.000000
199.120000,47.770000,0.000000,0.000000,0.000000,0.000000
199.120000,47.770000,0.000000,0.000000,0.000000,0.000000
199.120000,47.770000,0.000000,0.000000,0.000000,0.000000
199.120000,32.770000,0.000000,-15.000000,0.000000,-15.000000
199.120000,28.765000,0.000000,10.995000,0.000000,-4.005000
225.115000,28.765000,25.995000,4.005000,25.995000,0.000000
227.630000,28.765000,-23.480000,0.000000,2.515000,0.000000
255.115000,28.765000,24.970000,0.000000,27.485000,0.000000
270.115000,28.765000,-12.485000,0.000000,15.000000,0.000000
285.115000,28.765000,0.000000,0.000000,15.000000,0.000000
285.125000,28.765000,-14.990000,0.000000,0.010000,0.000000
315.115000,28.765000,29.980000,0.000000,29.990000,0.000000
330.115000,28.765000,-14.990000,0.000000,15.000000,0.000000
345.115000,28.765000,0.000000,0.000000,15.000000,0.000000
345.115000,13.765000,-15.000000,-15.000000,0.000000,-15.000000
345.115000,-1.235000,0.000000,0.000000,0.000000,-15.000000
345.115000,-8.765000,0.000000,7.470000,0.000000,-7.530000
322.645000,-8.765000,-22.470000,7.530000,-22.470000,0.000000
307.645000,-8.765000,7.470000,0.000000,-15.000000,0.000000
292.645000,-8.765000,0.000000,0.000000,-15.000000,0.000000
285.125000,-8.765000,7.480000,0.000000,-7.520000,0.000000
