x_pos,y_pos,building_separation_m,street_width_m,avg_building_height_m,width,length
353.0420132660328,283.5369472834097,75.73879618267674,33.32135008348467,27.651261594003703,21.643765926334936,16.654517170656714
256.45686469552953,27.476805324562427,91.28308130199196,30.528400852711435,31.058632540699957,16.570551899836346,19.636726912255384
321.0517350329483,218.43399970353775,75.7080218467511,30.389996873516694,35.404854168632895,10.40052437392513,13.192552193151577
69.25821309258667,434.3205061180236,50.15600482493655,27.84182793871538,26.562330536408243,13.751421389229211,16.27369655032782
60.98866015844712,414.91700297651886,98.524331693534,21.130837790459758,35.45017425009347,14.252006583727134,15.705022754528295
281.8408405826146,326.59558741091104,85.86271916186129,25.63066402905533,34.79882844618986,20.688900125287546,11.17560595137382
25.5990454338233,91.61353408482498,82.41173222045173,20.447480579462884,29.63791710390967,14.762506154900073,16.611230079771484
274.27507532837177,277.7490264659447,48.50220262868053,39.27926095451574,24.988764136865747,24.150789284593873,15.995576363107736
35.353293772510455,469.5053805621144,46.69419847462476,34.84824195258726,29.61866737375503,22.594061381136616,20.70396138033759
188.2067227595541,438.4154303779864,69.45157303160553,29.55442524427919,33.49702475500928,15.246802154075432,16.39938910729644
488.09597156990696,461.9997409783445,91.54560607662944,34.46575987499749,38.01289237427766,11.377634992478844,29.537323103532632
269.76403466348034,398.39149918369503,59.05966107191213,36.7018830744333,33.71252719050288,10.817486434168124,10.107005692365217
460.2867730931926,339.35996882573505,58.93274688790212,20.04942495404226,20.13804274554284,9.515749097215805,13.544203729427585
23.19951548500154,180.84141885099032,49.70018249906515,23.345319641553544,32.843561401753334,13.767103350906762,25.860114360066184
42.13786075440351,143.02180035583905,96.57610123728875,22.604323940302585,36.39902183476055,24.754798266454785,22.993268709384942
48.75434025450437,40.59688767943953,63.39701991867585,30.10036776333965,27.463628911275222,24.065087402293507,27.689860786717368
437.9088642648808,16.824022962934393,71.46256273762224,29.59665327330572,22.659517147663216,23.834401904885908,11.228452706949232
410.3622165592071,291.9829849595198,93.31096007812012,30.721024402206098,25.01279322211945,21.231710206546698,12.897218724152237
265.91995913840884,320.5537300372952,82.48889278998115,28.52580381514366,27.754193775699186,15.46264642247201,18.647492411447857
193.13363850724053,187.47219790872555,95.87491132943408,31.88148008373016,26.507698810713684,24.6061972200312,18.439223446172477
276.50411627544094,410.72758819208286,58.155034425478064,29.061886605058607,26.43386176764282,10.582984740042393,13.973433178824592
126.78961085980512,73.08903168530328,98.17647163252263,27.58871141785771,25.277802811756963,22.199917817471587,19.689891586301776
250.195802302001,278.4007300182172,53.59397472388034,34.48040404533904,25.042877266089256,20.038949541002562,27.48790538207438
384.1306473635866,496.7073297901592,88.83869956156047,34.570926433020446,34.91354623102588,14.22124228793251,29.326045738278378
14.6401286155754,56.21507264031556,72.59372059876227,27.81159938756685,21.65858683354845,11.887516778064128,14.796746045510936
232.2158928998596,279.6442324590693,95.55830420927528,36.013396383921844,20.425685957565364,11.697309322403552,16.81886654100294
50.84001373992963,117.089146445306,97.57008782552124,25.56135662675788,28.3450982171101,21.010708966637687,11.86086231459985
103.23431289832196,426.54709989912624,46.590079108872544,34.62140089358794,39.024043708841134,20.66465003516957,23.54454187396989
232.30595912375665,473.5537237235268,44.903951532742425,23.328510292685323,38.18313271350997,23.232581261520778,22.189710265741045
211.9755655667923,317.747989989108,82.60543377220583,30.50882140828705,39.21022333103663,15.500865130115853,29.431407779899935
252.40450450068363,399.43528405330375,77.89961862563229,27.60530630605346,22.029363857742805,9.950660531114687,21.814240709999396
151.4109523335857,493.1772298811287,65.24690295473654,38.79962449174608,20.29844572464093,23.61919014682715,19.12224566608422
82.9698520416815,184.2307848814245,55.33368316209402,35.16057034950216,36.7307438214087,16.250772013739564,25.089700506506375
194.4306596817377,86.55485398846186,90.63838296367388,22.294355202928337,30.695083213793996,24.23426268862351,23.258046130184134
318.3531057682294,499.9202525680648,82.58274023431801,33.18826454256451,38.08750954354221,12.51081751183985,29.354836214148982
334.29717736530625,259.5735965084445,99.87365260929086,26.751469686713587,38.4318392114922,24.406394663719613,16.428330583718505
465.8303061793948,226.33616964546616,80.73417516810144,37.57575820651794,30.18223522127713,9.695935809397625,14.837052272481031
142.93163000621522,166.46246026304755,80.4364210012674,26.14164079990794,29.719589120991127,11.604692564979173,15.098820133475723
499.8149091808427,189.44139932621,94.685890981921,34.43414086474606,23.32921501164429,12.922660229026889,23.279316376278928
191.81883288662803,10.467941314688922,53.17604241327573,34.07386753894892,37.31684928912588,23.47414271530277,28.089332536828312
