x_pos,y_pos,building_separation_m,street_width_m,avg_building_height_m,width,length
120.1694504720508,279.84950013287244,85.25023361765702,38.04417371581075,34.64576494405687,17.04143789821642,15.55353985702242
24.585857920007005,263.0159535597595,71.05285038986082,22.50139700585768,27.363739710670394,18.109316391763784,14.604629327662666
91.26761362436586,328.6534678532296,95.79109563347514,37.00504780384151,35.32604995636612,18.406307419587463,28.07785358784577
469.4135929219029,222.80417089107877,51.31517481515719,22.528796126432425,30.84493581906461,21.645295859479752,22.59276883502094
152.46500708197135,406.4827187152661,91.11835294971964,38.35060388428471,26.417405057664737,9.984091540093436,17.727183610064095
458.0637616116449,162.95405493537092,66.12741648118417,29.64639070746409,39.58856991897354,10.223968972936856,10.02004694555746
412.1126204525135,407.62041252242034,68.62168170553387,22.28678181017652,39.30460937951845,17.32875622285618,25.339014127797377
315.77521556502006,169.76845444514126,47.2462290610451,38.83281985612177,26.66547332640395,24.145944572925615,20.428634812432353
441.64569756853336,419.0736865132871,57.07504957504578,34.23525806582455,34.98225809877739,8.97677385145262,23.172555782014204
104.7131075025438,8.508125291794677,55.954862676254045,20.36233843625724,30.070757581248863,16.01451955477069,22.929945851357978
415.9452887642466,462.2305193303466,77.06467672498205,34.47144090942406,25.65243093890944,15.428134468231569,19.692227321544223
288.87378846051365,461.6226362482404,83.56856016419843,30.21705766859833,24.329676982446585,17.11173056922057,23.784104089477278
319.3976066983913,174.01180494687958,91.0258196191122,34.49503538393715,26.58323068087104,15.03050324531296,24.462149196096252
42.4649954824079,374.3644745050029,62.30891540754583,21.4197189466504,36.75642316131725,18.004730939217836,20.918515751157305
350.506056106185,91.2934504955072,42.83034910221532,36.91167065160282,24.458108681834524,12.729594046170966,20.668577935198293
438.57629528997126,116.73182377880786,83.19148654724528,22.20632673870405,20.440044208162668,24.677299599571732,14.703790740099725
355.2058574447853,494.0504244564201,54.0629525195678,25.172407390895764,31.158045468501037,17.91161341671002,16.78524422702702
63.74630297064465,326.9221589186881,64.91508417475502,28.852561900126805,34.95864581570792,12.503846062088998,26.448111153398422
232.3834193949874,326.1855831590234,86.36978218354619,32.86561755702802,21.993923414503232,12.825731323241978,17.443232740260264
97.14041178322395,33.52511806082792,69.89999296926801,30.269939222335253,31.211515739018854,17.323918635110218,15.70627584845171
171.2194787791397,289.4165039852024,67.2833548285129,26.70448677082109,20.46871478605896,18.54250748881534,25.405226399933866
116.88914906219055,179.2115058851751,90.9293695896707,28.01947156266411,39.2136310777808,21.187363425068124,15.553468280608252
1.4838141672713911,442.71586697797375,58.67917878213748,39.74646244429633,39.18685468944344,10.220027948423422,16.58505390631484
221.57524930535223,75.20282156943942,70.37140589343974,33.87580221199315,37.09611956051666,23.003363549250697,25.483207214049436
250.82077290445497,1.5127462168353922,92.11416775555608,25.7831740050076,29.64877445432312,20.647221878605436,25.201135484420938
14.37459227248078,31.239737745698104,51.42290230498927,22.644130618143528,32.634029527967606,23.844401902773704,19.439532479283173
194.15980690677785,94.87378324337404,69.6338293025024,24.49625980918641,23.472913815768628,15.317993872528989,23.853436805725497
322.64758742354803,83.6890922768066,53.79561051763341,34.27018882325393,29.57246080630991,13.58824390819849,13.870389503709635
113.87830643547598,206.4315477834816,48.49314638012186,36.24637663288281,25.542306133040963,21.285998084613468,21.33771592155673
360.1641122962042,4.920308337446611,62.79587999423727,25.295376787540345,27.086259958361424,23.248419121536884,10.36360056411672
226.10115062011317,244.4073814742511,84.04752133547623,32.67933812850133,23.69752820258004,21.869747538479093,14.965520713362096
336.1566804113518,39.68245945496057,40.321014260376906,21.007919376017423,32.35829497092559,23.243615531192724,13.909036205125965
258.1933795143943,490.267494425024,69.31608945281062,30.23658195522777,34.208118715444115,11.171955106376076,22.510122361350803
330.1182962004301,388.8622117977955,55.05027824047258,37.560900674417866,23.478376201424496,17.226403363272787,15.429045977058461
91.11091116956489,235.8096207477585,86.13946560981424,31.627931233924663,34.8344624589828,19.41552295123534,13.546878983928154
197.11481295617935,19.620719200429736,61.10127643552289,27.0852500277248,37.175380308325735,17.86710498228966,17.66076245766531
468.5293092958809,98.43428809801414,44.56929739556377,27.810970540862208,30.645604784529148,23.03932952972111,14.94884409313219
134.60602794391485,389.6890185820628,59.30500092454213,34.70445608927275,33.57060524823088,18.04935889012713,10.623837766170197
