x_pos,y_pos,building_separation_m,street_width_m,avg_building_height_m,width,length
161.95791120345976,481.19196879733545,29.121108676266594,10.822849037441312,34.542520870170385,17.461737471809773,19.293882302549477
368.41126498290913,113.7167664488125,10.7552674613119,19.237520608486392,30.68376716479713,15.707692831050952,33.66840536386022
341.25561705427833,417.7387046330699,27.89257569571087,16.503680632620657,147.20268810297551,23.804191495021243,24.40449355608104
479.98348950692304,31.92726615658431,31.616063162860907,19.782919821473115,70.6729175706168,27.02607295986538,32.683674061573534
25.97125599456373,388.84836710937526,19.91616662668879,20.091832499979404,73.66322456473247,16.086716008969468,19.230458935175
129.47530119389856,167.01586570560318,23.084583635898056,18.442041051005635,52.02315704096877,35.120775686182455,24.076477321254387
308.2507023619261,129.1700075739164,34.204562739879975,21.02572514285968,62.25126725948445,30.738056925779087,17.597415482281846
85.35708309893214,381.4242409489662,21.370953919218497,10.038166742911834,125.94128849862592,29.263866957105922,46.09503943132536
228.5770137016882,449.0228725101904,16.213103127947925,16.301255007767985,64.79765010087485,35.326324936067024,47.096288065953395
202.01810586174733,197.0921182846453,14.497972367827888,19.678902429830103,53.6942310526057,31.521955419500497,44.50960632598549
307.4019258050849,430.1337619958081,17.47091067143168,10.49293222189709,78.2871205070108,33.98023625587109,47.886912079743105
142.15966034164208,167.5280679286173,22.84430655543457,14.20701988679011,34.93703851697322,28.27959170412572,41.66464115118812
162.90247674661313,55.80041080044612,34.64141128821615,18.085221965254718,140.92129242502818,38.11779756164469,39.39794576350638
476.9538368028639,344.7451887368032,33.430279616858726,10.94801358648702,79.50728944136192,17.52534558363802,31.8951279651109
430.6688988488515,404.4899524399288,16.576956914418744,13.2646878226902,103.64147285676589,37.711677488231814,20.33956774294004
449.3123894907493,270.1805916487643,17.53392775074799,17.1395743791523,44.20061660630565,38.89683102580048,38.508166414804464
36.651256607979136,84.59279148961247,27.13846023617052,18.37275030767669,36.14320410552909,15.299177634478903,19.565517745320747
40.72781045322732,216.1326017193608,28.823248450647288,13.588469441523294,86.2332286761211,37.883363626743304,39.67637452129881
19.26161666887172,160.93407284786466,19.15728428104687,15.91229937065581,31.891477642466025,20.85202937325227,24.492286711154065
110.9796865125482,144.56141764204244,14.34630164358055,19.66176809728408,55.70040327157286,22.798298176846338,31.583636893868487
173.9058761542731,23.26861141635339,25.62070112126024,13.572144683506204,30.30324624318822,15.550207219956311,37.09633995193764
303.8329254174076,314.9407157995256,16.265500993341092,13.806030728658335,88.52916410751202,30.085846777065218,35.080356694589625
145.58727599630987,347.332727458573,20.3739834938026,22.92756408856644,72.89584682497122,37.781322535119706,19.16056994212889
189.0708778509032,59.32798859340704,32.903701209144444,13.172973616248925,109.6937874039023,34.451959405187765,46.280727076656646
332.0659644792894,82.9567218352481,23.86674057917969,22.889687242512096,60.42257196920036,22.881890632888883,42.23182164125401
186.3710290004144,353.2158797418196,19.728889910878337,17.602152455672186,33.10455034740398,30.04717592993632,17.248785756572335
267.9672666557478,34.899977478314305,11.43721204342672,22.238832303414384,39.190747920650814,38.40256539722208,27.62082705549617
166.93738520422303,432.8135316169672,30.368684196166477,15.370319085528944,65.59717590208659,36.7058702420245,49.21144595393707
25.608614432032997,221.63594100812588,10.162444071697951,17.258956483184786,100.4611679436355,16.362509848897652,16.212168866552144
29.241174404701752,363.7426278547525,31.611152833876744,16.344870341730918,44.94099054976748,35.08072868068704,38.991317328900244
311.0499786130408,463.8380963889663,32.22206932566954,23.48867148307467,148.81795043091705,39.586485559532264,48.73560995095786
320.2666985859684,403.9290621155312,26.281215054616265,16.687004029581214,46.86905798385291,20.594693326972198,41.63913804679511
104.8249787254072,370.0376996071527,31.899383133748263,16.54926165870899,71.38139582474194,17.461468727234386,42.001695294429794
429.2218066402908,372.8379024056649,20.142741817391585,14.394769794244905,55.00718851223014,21.06369883384907,17.88321159399183
348.6184292381426,272.2076444545634,32.459974530647216,21.738289203010915,90.75602918017223,34.1339899455866,47.34676120776549
414.5573896289869,374.17336704145146,23.148784338535272,16.630462524902715,65.55837477373362,35.5798178127792,47.40756525825509
379.2297963769312,447.2251241860056,12.86047786175103,10.051518962129292,42.73674931677407,16.19685002427062,22.924890966494303
342.35216565524075,180.00450062570744,11.043603483838208,13.338125735952756,72.65024235151442,37.63638774543888,44.525697187481924
102.86849647934147,280.15993871182206,27.90235737263291,11.137314573012604,59.726501668138766,33.44271162430018,40.39151533161977
400.0248991390396,481.0497901720629,11.037903835858025,11.353765302187238,60.18313767617995,35.72591696858219,47.43487535841862
