x_pos,y_pos,building_separation_m,street_width_m,avg_building_height_m,width,length
373.8345896336513,359.1168931945891,127.30235053036282,54.4728848909228,16.005458676016815,19.273242448599163,13.60918678993022
262.4221047367236,376.8230022890541,134.29656367387977,55.58769616804884,18.770023146593545,16.77308606103019,6.619313678682035
345.9263649814752,418.0571972965332,124.11179624908792,51.29421194329658,10.247659417341278,17.671478145637895,7.006282207284122
471.8729591633453,190.0206223360682,85.01659053589098,37.793770195211565,10.666805432743113,8.570591863099342,6.820455325995663
479.2346030663776,12.277687010652016,146.00800922646613,39.64456018712052,16.492492982928113,19.385415177516492,19.967342757580155
388.4703641277546,221.38347741162477,119.23950845267656,35.47634036000193,23.42249915629779,16.999128967156015,18.907870290532106
443.1508617538733,410.9760672113164,128.13895637624424,43.51205876157148,23.23115410744711,16.938846048699453,18.890443770959976
203.90900109986632,95.70217906424838,90.06156147711401,34.85134357690916,11.437687335577422,19.78862639105617,11.756156910726144
468.6660597850468,114.43299023154412,83.00910463695277,46.76236067027064,20.21152835363359,5.622670599664117,11.763952706892807
99.86520594922132,479.29250174000384,120.70374277026664,43.288441093028894,13.43949650156012,14.765411448555426,19.38032993682931
144.54810255484009,303.2217970218357,97.11919020051592,54.932323354912015,15.342479838718738,12.098688592740217,5.169417380438451
218.46614024710232,378.7035984865309,137.0701410632936,32.6409212290473,12.988447512782258,16.96630063434589,17.607834473130332
229.4576534306321,272.06755319195827,80.73990734659327,54.22565872122351,18.35837205429484,15.222318326615124,16.012855419341875
209.4285741747922,433.2156704890361,121.403780059738,56.24208953628887,24.591651695917413,8.60547766347591,13.309988273407093
48.53650513068142,58.95204041260077,138.3744809689617,33.512697136596024,16.887398029063604,19.88940835914172,17.40879811431413
467.84258704283616,312.1301386389485,108.84916025206331,39.51089947224126,17.014970802937277,15.15376075030339,18.56763174602007
495.7934985941793,149.97259951591707,87.67515857221743,31.364636970881172,12.318128394416233,17.09500247482722,5.188669578432895
125.335140147594,161.0479081519905,115.26016852740634,48.99799043419388,14.78624808820416,17.20723321292176,16.908081000180616
199.14090063421,391.8051463433048,111.09214272278604,57.243354338539405,13.620638039691697,16.97392217043979,10.269427996693194
27.767426953937413,226.90266876517103,116.84801370178523,41.50488388103447,18.796812120747877,11.634995111297764,5.232456063523819
499.3011756079145,68.62064989662781,89.44058892838024,35.2099475994378,16.38633190885387,10.507818931938967,8.220054254371988
306.1041185267563,466.2918782519907,138.76213246502147,34.803931397056004,16.660289986786708,10.419481964675342,11.304365066328492
378.82304780625,255.5746679852191,90.26680054144248,41.95514557110251,17.50295040248563,10.713008310553656,10.275548525063018
96.9907996423196,83.96239630629837,81.16848924541172,37.4724709786702,11.716158524339148,19.389699252234283,18.905831131288338
