x_pos,y_pos,building_separation_m,street_width_m,avg_building_height_m,width,length
293.09932671312765,144.89350779275867,99.54556422205192,34.42956967143429,34.856385842244414,22.087961694211046,18.626277224645285
217.93591590194384,209.52178808985292,64.63238105966867,37.9588307859012,27.71403554330212,22.859329762223737,26.385620201360563
184.80876296975936,185.83959605480288,80.50191410015367,26.74342492468047,26.39772662965376,10.408480546519026,20.256545526451944
12.552134544739411,421.3113312744719,75.37417911711876,30.250296018138883,29.05507041606592,15.676959300892705,12.376812317724529
345.7394710144956,366.2326814290198,45.39433637879986,35.19320401343006,28.034196186985376,18.80151108439929,19.302990464224298
304.6418392927044,464.3888776216872,55.14929632318911,32.5941454252972,20.821574720698347,20.957702601374745,27.47919248280418
385.5630484400664,472.5846224900454,97.04243232220747,34.3571486972622,29.33851859226037,18.856338753712528,13.36811586448745
305.4600069960998,296.884586235973,63.19151269199645,20.26164399586433,36.28369150083908,11.56062289645007,20.425111647006236
115.43524206304522,245.35365768825656,89.5771524601736,35.34143664478674,26.59686560603704,19.06675549892219,17.83172089391674
352.5036833354488,331.30364966548734,63.17071148543131,22.331613031658417,34.6074771895778,16.844377280988823,19.2297268996093
4.1487971417401015,351.489347846332,69.14290590092506,23.214567709958505,39.6845173843261,21.04342625605497,23.06537504392307
288.00243502917584,248.38414276298403,67.86432043358036,21.835371139515143,33.14323776877037,8.615429128254947,15.999325897362645
187.85121148392835,10.275444986112936,53.04498078188496,28.645595238377155,23.56121134493361,16.046116900477074,26.27392841954196
314.47568254747097,262.51980334522216,68.38277008938813,28.316646946687964,29.54479629891316,9.081161467291373,29.07075433532868
313.86651824823764,456.3878328822632,74.61653942640217,39.60272368069544,27.508770509603305,18.81947501501142,13.753036555130787
485.6770607305943,481.4319073042222,41.44445807288016,23.6321605093186,29.573119975127163,17.522009948185577,19.25920388221695
499.4456455953263,147.50466655132732,81.31688002526982,35.024902490363246,37.45032656283639,18.62590176625222,23.613664549399754
165.9587171595537,56.81439153063372,52.24180498058006,20.81354837632564,33.588223583546814,16.226607830838365,19.679311250808546
44.64108814887496,362.5363109027639,85.80483958840958,21.61659707165009,25.95207250602352,10.942261148030884,21.935366064470543
171.11432251982944,402.0288553200231,40.143079971577855,23.804410471933046,34.175596252137744,18.798085873758808,10.71378166202259
488.074387477476,121.63127283376384,70.17673100106329,38.79850578325136,35.810013181458935,16.620178919790533,29.669310275700795
75.52434757992876,115.90874779765898,49.88989350250987,31.93798757782257,30.55168834819204,14.863982767886375,29.24317491206041
51.83499817864751,41.398840707117245,64.35227551108466,20.727383471969148,21.54197480874739,14.183374864194555,28.049459020804303
229.43440380037623,141.11821842531563,73.44194821837078,38.5592189789802,23.15798610143762,22.54980839371234,22.89474797848718
326.8072989898164,101.0565304028398,57.16900768630425,23.71299773787244,33.7454263398303,8.932448698626809,15.606565177254017
38.43414909287274,291.5962287075243,52.00671984384897,25.762815875702124,33.580789879562175,23.2017326108185,29.836264604486175
221.4644871049266,96.81859881410132,83.19501759004169,36.56632532217519,34.94783098794093,15.354581115759284,25.27024514322772
453.5621352121322,184.6792959229911,40.58717009431233,28.0132697403398,25.505563329931597,15.136670578818041,24.900501171064853
34.44992195601082,297.45571634709245,69.2830321645866,37.66229568404982,34.17431382305699,15.732635262521285,27.61353895310116
321.7092755248125,442.56595216363615,72.33703637902869,21.985542194237077,28.33183682681084,9.94271230178246,21.38615033425221
206.56801546231907,256.6944742727373,57.2215673309514,28.827767974339444,38.79194766025385,23.0641205884747,18.13432772562533
47.878731908387095,171.4339441898097,73.97312750391251,28.5109888799082,23.654879475901925,20.965344894111773,26.77030195612278
243.5939797163361,73.12260168852636,69.88880992726413,38.66791464225017,23.692750877421894,11.998581382939115,11.778314411721333
53.76162836504139,470.781958209139,79.0037775188515,39.43525854104364,22.93286257743721,9.919888257991454,18.72416859286982
263.09828709717766,303.04158616596294,87.6933712295725,28.268252699109578,20.26999055355806,23.161028459963937,24.710172925118165
371.4228134432236,276.7086930256596,44.60223016001858,39.19068002721208,23.606235671562843,23.411291991825188,22.01874121606504
