posX,posY,accX,accY,velX,velY
251.010000,168.430000,-8.000000,0.000000,-8.000000,0.000000
243.010000,168.430000,0.000000,0.000000,-8.000000,0.000000
235.010000,168.430000,0.000000,0.000000,-8.000000,0.000000
227.010000,168.430000,0.000000,0.000000,-8.000000,0.000000
219.010000,168.430000,0.000000,0.000000,-8.000000,0.000000
218.100000,168.430000,7.090000,0.000000,-0.910000,0.000000
218.100000,168.430000,0.910000,0.000000,0.000000,0.000000
218.100000,168.430000,0.000000,0.000000,0.000000,0.000000
218.100000,168.430000,0.000000,0.000000,0.000000,0.000000
218.100000,168.430000,0.000000,0.000000,0.000000,0.000000
218.100000,168.430000,0.000000,0.000000,0.000000,0.000000
206.295000,168.430000,-11.805000,0.000000,-11.805000,0.000000
206.295000,156.235000,11.805000,-12.195000,0.000000,-12.195000
206.295000,148.235000,0.000000,4.195000,0.000000,-8.000000
206.295000,140.235000,0.000000,0.000000,0.000000,-8.000000
206.295000,132.235000,0.000000,0.000000,0.000000,-8.000000
206.295000,124.235000,0.000000,0.000000,0.000000,-8.000000
206.295000,120.620000,0.000000,4.385000,0.000000,-3.615000
193.910000,120.620000,-12.385000,3.615000,-12.385000,0.000000
185.910000,120.620000,4.385000,0.000000,-8.000000,0.000000
177.910000,120.620000,0.000000,0.000000,-8.000000,0.000000
169.910000,120.620000,0.000000,0.000000,-8.000000,0.000000
168.095000,120.620000,6.185000,0.000000,-1.815000,0.000000
160.585000,120.620000,-5.695000,0.000000,-7.510000,0.000000
145.910000,120.620000,-7.165000,0.000000,-14.675000,0.000000
137.910000,120.620000,6.675000,0.000000,-8.000000,0.000000
129.910000,120.620000,0.000000,0.000000,-8.000000,0.000000
121.910000,120.620000,0.000000,0.000000,-8.000000,0.000000
121.910000,120.620000,8.000000,0.000000,0.000000,0.000000
121.910000,120.620000,0.000000,0.000000,0.000000,0.000000
121.910000,120.620000,0.000000,0.000000,0.000000,0.000000
121.910000,120.620000,0.000000,0.000000,0.000000,0.000000
129.910000,120.620000,8.000000,0.000000,8.000000,0.000000
137.910000,120.620000,0.000000,0.000000,8.000000,0.000000
145.910000,120.620000,0.000000,0.000000,8.000000,0.000000
153.910000,120.620000,0.000000,0.000000,8.000000,0.000000
160.585000,120.620000,-1.325000,0.000000,6.675000,0.000000
160.585000,129.945000,-6.675000,9.325000,0.000000,9.325000
160.585000,129.945000,0.000000,-9.325000,0.000000,0.000000
160.585000,129.945000,0.000000,0.000000,0.000000,0.000000
