posX,posY,accX,accY,velX,velY
175.585000,168.430000,15.000000,0.000000,15.000000,0.000000
175.585000,168.430000,-15.000000,0.000000,0.000000,0.000000
175.585000,168.430000,0.000000,0.000000,0.000000,0.000000
175.585000,168.430000,0.000000,0.000000,0.000000,0.000000
175.585000,168.430000,0.000000,0.000000,0.000000,0.000000
160.585000,168.430000,-15.000000,0.000000,-15.000000,0.000000
160.585000,153.430000,15.000000,-15.000000,0.000000,-15.000000
160.585000,138.430000,0.000000,0.000000,0.000000,-15.000000
160.585000,138.430000,0.000000,15.000000,0.000000,0.000000
160.585000,138.430000,0.000000,0.000000,0.000000,0.000000
160.585000,138.430000,0.000000,0.000000,0.000000,0.000000
160.585000,138.430000,0.000000,0.000000,0.000000,0.000000
160.585000,153.430000,0.000000,15.000000,0.000000,15.000000
160.585000,168.430000,0.000000,0.000000,0.000000,15.000000
149.610000,168.430000,-10.975000,-15.000000,-10.975000,0.000000
149.610000,168.430000,10.975000,0.000000,0.000000,0.000000
149.610000,168.430000,0.000000,0.000000,0.000000,0.000000
149.610000,168.430000,0.000000,0.000000,0.000000,0.000000
149.610000,168.430000,0.000000,0.000000,0.000000,0.000000
149.610000,168.430000,0.000000,0.000000,0.000000,0.000000
119.610000,168.430000,-30.000000,0.000000,-30.000000,0.000000
104.610000,168.430000,15.000000,0.000000,-15.000000,0.000000
97.980000,168.430000,8.370000,0.000000,-6.630000,0.000000
88.195000,168.430000,-3.155000,0.000000,-9.785000,0.000000
88.195000,197.015000,9.785000,28.585000,0.000000,28.585000
88.195000,212.015000,0.000000,-13.585000,0.000000,15.000000
88.195000,218.880000,0.000000,-8.135000,0.000000,6.865000
111.330000,218.880000,23.135000,-6.865000,23.135000,0.000000
126.330000,218.880000,-8.135000,0.000000,15.000000,0.000000
141.330000,218.880000,0.000000,0.000000,15.000000,0.000000
149.610000,218.880000,-6.720000,0.000000,8.280000,0.000000
149.610000,218.880000,-8.280000,0.000000,0.000000,0.000000
149.610000,218.880000,0.000000,0.000000,0.000000,0.000000
149.610000,218.880000,0.000000,0.000000,0.000000,0.000000
149.610000,218.880000,0.000000,0.000000,0.000000,0.000000
149.610000,218.880000,0.000000,0.000000,0.000000,0.000000
119.610000,218.880000,-30.000000,0.000000,-30.000000,0.000000
104.610000,218.880000,15.000000,0.000000,-15.000000,0.000000
89.610000,218.880000,0.000000,0.000000,-15.000000,0.000000
88.195000,218.880000,13.585000,0.000000,-1.415000,0.000000
88.195000,190.295000,1.415000,-28.585000,0.000000,-28.585000
88.195000,175.295000,0.000000,13.585000,0.000000,-15.000000
88.195000,168.430000,0.000000,8.135000,0.000000,-6.865000
65.060000,168.430000,-23.135000,6.865000,-23.135000,0.000000
53.935000,168.430000,12.010000,0.000000,-11.125000,0.000000
53.935000,149.555000,11.125000,-18.875000,0.000000,-18.875000
53.935000,134.555000,0.000000,3.875000,0.000000,-15.000000
53.935000,120.620000,0.000000,1.065000,0.000000,-13.935000
70.000000,120.620000,16.065000,13.935000,16.065000,0.000000
73.690000,120.620000,-12.375000,0.000000,3.690000,0.000000
97.980000,120.620000,20.600000,0.000000,24.290000,0.000000
97.980000,137.640000,-24.290000,17.020000,0.000000,17.020000
97.980000,152.640000,0.000000,-2.020000,0.000000,15.000000
97.980000,167.640000,0.000000,0.000000,0.000000,15.000000
97.980000,168.430000,0.000000,-14.210000,0.000000,0.790000
127.190000,168.430000,29.210000,-0.790000,29.210000,0.000000
127.190000,168.430000,-29.210000,0.000000,0.000000,0.000000
