posX,posY,accX,accY,velX,velY
238.055000,73.065000,0.000000,0.000000,0.000000,0.000000
238.055000,73.065000,0.000000,0.000000,0.000000,0.000000
238.055000,73.065000,0.000000,0.000000,0.000000,0.000000
238.055000,73.065000,0.000000,0.000000,0.000000,0.000000
238.055000,73.065000,0.000000,0.000000,0.000000,0.000000
208.055000,73.065000,-30.000000,0.000000,-30.000000,0.000000
199.120000,73.065000,21.065000,0.000000,-8.935000,0.000000
199.120000,52.000000,8.935000,-21.065000,0.000000,-21.065000
199.120000,37.000000,0.000000,6.065000,0.000000,-15.000000
199.120000,28.765000,0.000000,6.765000,0.000000,-8.235000
177.355000,28.765000,-21.765000,8.235000,-21.765000,0.000000
171.715000,28.765000,16.125000,0.000000,-5.640000,0.000000
148.905000,28.765000,-17.170000,0.000000,-22.810000,0.000000
132.355000,28.765000,6.260000,0.000000,-16.550000,0.000000
126.220000,28.765000,10.415000,0.000000,-6.135000,0.000000
126.220000,52.630000,6.135000,23.865000,0.000000,23.865000
126.220000,67.630000,0.000000,-8.865000,0.000000,15.000000
126.220000,73.065000,0.000000,-9.565000,0.000000,5.435000
115.560000,73.065000,-10.660000,-5.435000,-10.660000,0.000000
86.655000,73.065000,-18.245000,0.000000,-28.905000,0.000000
73.890000,73.065000,16.140000,0.000000,-12.765000,0.000000
73.690000,73.065000,12.565000,0.000000,-0.200000,0.000000
41.655000,73.065000,-31.835000,0.000000,-32.035000,0.000000
32.805000,73.065000,23.185000,0.000000,-8.850000,0.000000
32.075000,73.065000,8.120000,0.000000,-0.730000,0.000000
-3.345000,73.065000,-34.690000,0.000000,-35.420000,0.000000
-12.075000,73.065000,26.690000,0.000000,-8.730000,0.000000
-12.805000,73.065000,8.000000,0.000000,-0.730000,0.000000
-12.805000,108.605000,0.730000,35.540000,0.000000,35.540000
-12.805000,120.620000,0.000000,-23.525000,0.000000,12.015000
-4.865000,120.620000,7.940000,-12.015000,7.940000,0.000000
-4.865000,145.665000,-7.940000,25.045000,0.000000,25.045000
-4.865000,160.665000,0.000000,-10.045000,0.000000,15.000000
-4.865000,168.430000,0.000000,-7.235000,0.000000,7.765000
-21.865000,168.430000,-17.000000,-7.765000,-17.000000,0.000000
-21.865000,188.665000,17.000000,20.235000,0.000000,20.235000
-21.865000,203.665000,0.000000,-5.235000,0.000000,15.000000
-21.865000,218.665000,0.000000,0.000000,0.000000,15.000000
-21.865000,218.880000,0.000000,-14.785000,0.000000,0.215000
7.920000,218.880000,29.785000,-0.215000,29.785000,0.000000
22.920000,218.880000,-14.785000,0.000000,15.000000,0.000000
22.920000,218.880000,-15.000000,0.000000,0.000000,0.000000
22.920000,218.880000,0.000000,0.000000,0.000000,0.000000
22.920000,218.880000,0.000000,0.000000,0.000000,0.000000
22.920000,218.880000,0.000000,0.000000,0.000000,0.000000
7.920000,218.880000,-15.000000,0.000000,-15.000000,0.000000
-7.080000,218.880000,0.000000,0.000000,-15.000000,0.000000
-21.865000,218.880000,0.215000,0.000000,-14.785000,0.000000
-21.865000,203.665000,14.785000,-15.215000,0.000000,-15.215000
-21.865000,188.665000,0.000000,0.215000,0.000000,-15.000000
