posX,posY,accX,accY,velX,velY
249.010000,218.880000,-10.000000,0.000000,-10.000000,0.000000
239.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
229.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
219.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
218.100000,218.880000,9.090000,0.000000,-0.910000,0.000000
199.010000,218.880000,-18.180000,0.000000,-19.090000,0.000000
189.010000,218.880000,9.090000,0.000000,-10.000000,0.000000
179.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
169.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
159.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
149.610000,218.880000,0.600000,0.000000,-9.400000,0.000000
139.010000,218.880000,-1.200000,0.000000,-10.600000,0.000000
129.010000,218.880000,0.600000,0.000000,-10.000000,0.000000
119.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
109.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
99.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
89.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
88.195000,218.880000,9.185000,0.000000,-0.815000,0.000000
69.010000,218.880000,-18.370000,0.000000,-19.185000,0.000000
59.010000,218.880000,9.185000,0.000000,-10.000000,0.000000
49.010000,218.880000,0.000000,0.000000,-10.000000,0.000000
41.865000,218.880000,2.855000,0.000000,-7.145000,0.000000
41.865000,206.025000,7.145000,-12.855000,0.000000,-12.855000
41.865000,196.025000,0.000000,2.855000,0.000000,-10.000000
41.865000,186.025000,0.000000,0.000000,0.000000,-10.000000
41.865000,176.025000,0.000000,0.000000,0.000000,-10.000000
41.865000,168.430000,0.000000,2.405000,0.000000,-7.595000
29.460000,168.430000,-12.405000,7.595000,-12.405000,0.000000
24.865000,168.430000,7.810000,0.000000,-4.595000,0.000000
9.460000,168.430000,-10.810000,0.000000,-15.405000,0.000000
-0.540000,168.430000,5.405000,0.000000,-10.000000,0.000000
-4.865000,168.430000,5.675000,0.000000,-4.325000,0.000000
-4.865000,152.755000,4.325000,-15.675000,0.000000,-15.675000
-4.865000,142.755000,0.000000,5.675000,0.000000,-10.000000
-4.865000,142.755000,0.000000,10.000000,0.000000,0.000000
-4.865000,142.755000,0.000000,0.000000,0.000000,0.000000
-4.865000,142.755000,0.000000,0.000000,0.000000,0.000000
-4.865000,142.755000,0.000000,0.000000,0.000000,0.000000
-4.865000,152.755000,0.000000,10.000000,0.000000,10.000000
-4.865000,162.755000,0.000000,0.000000,0.000000,10.000000
-4.865000,168.430000,0.000000,-4.325000,0.000000,5.675000
9.460000,168.430000,14.325000,-5.675000,14.325000,0.000000
19.460000,168.430000,-4.325000,0.000000,10.000000,0.000000
19.460000,168.430000,-10.000000,0.000000,0.000000,0.000000
19.460000,168.430000,0.000000,0.000000,0.000000,0.000000
19.460000,168.430000,0.000000,0.000000,0.000000,0.000000
19.460000,168.430000,0.000000,0.000000,0.000000,0.000000
19.460000,168.430000,0.000000,0.000000,0.000000,0.000000
19.460000,168.430000,0.000000,0.000000,0.000000,0.000000
19.460000,168.430000,0.000000,0.000000,0.000000,0.000000
9.460000,168.430000,-10.000000,0.000000,-10.000000,0.000000
-0.540000,168.430000,0.000000,0.000000,-10.000000,0.000000
-4.865000,168.430000,5.675000,0.000000,-4.325000,0.000000
-20.540000,168.430000,-11.350000,0.000000,-15.675000,0.000000
-21.865000,168.430000,14.350000,0.000000,-1.325000,0.000000
-21.865000,187.105000,1.325000,18.675000,0.000000,18.675000
-21.865000,197.105000,0.000000,-8.675000,0.000000,10.000000
-21.865000,207.105000,0.000000,0.000000,0.000000,10.000000
-21.865000,217.105000,0.000000,0.000000,0.000000,10.000000
-21.865000,218.880000,0.000000,-8.225000,0.000000,1.775000
-3.640000,218.880000,18.225000,-1.775000,18.225000,0.000000
-3.640000,218.880000,-18.225000,0.000000,0.000000,0.000000
-3.640000,218.880000,0.000000,0.000000,0.000000,0.000000
-3.640000,218.880000,0.000000,0.000000,0.000000,0.000000
-3.640000,218.880000,0.000000,0.000000,0.000000,0.000000
-13.640000,218.880000,-10.000000,0.000000,-10.000000,0.000000
