posX,posY,accX,accY,velX,velY
160.585000,158.430000,0.000000,-10.000000,0.000000,-10.000000
160.585000,148.430000,0.000000,0.000000,0.000000,-10.000000
160.585000,138.430000,0.000000,0.000000,0.000000,-10.000000
160.585000,128.430000,0.000000,0.000000,0.000000,-10.000000
160.585000,120.620000,0.000000,2.190000,0.000000,-7.810000
168.095000,120.620000,7.510000,7.810000,7.510000,0.000000
182.775000,120.620000,7.170000,0.000000,14.680000,0.000000
192.775000,120.620000,-4.680000,0.000000,10.000000,0.000000
192.775000,120.620000,-10.000000,0.000000,0.000000,0.000000
192.775000,120.620000,0.000000,0.000000,0.000000,0.000000
192.775000,120.620000,0.000000,0.000000,0.000000,0.000000
192.775000,120.620000,0.000000,0.000000,0.000000,0.000000
182.775000,120.620000,-10.000000,0.000000,-10.000000,0.000000
172.775000,120.620000,0.000000,0.000000,-10.000000,0.000000
168.095000,120.620000,5.320000,0.000000,-4.680000,0.000000
168.095000,105.300000,4.680000,-15.320000,0.000000,-15.320000
168.095000,95.300000,0.000000,5.320000,0.000000,-10.000000
168.095000,85.300000,0.000000,0.000000,0.000000,-10.000000
168.095000,75.300000,0.000000,0.000000,0.000000,-10.000000
168.095000,73.065000,0.000000,7.765000,0.000000,-2.235000
171.715000,73.065000,3.620000,2.235000,3.620000,0.000000
171.715000,73.065000,-3.620000,0.000000,0.000000,0.000000
171.715000,73.065000,0.000000,0.000000,0.000000,0.000000
171.715000,73.065000,0.000000,0.000000,0.000000,0.000000
171.715000,48.920000,0.000000,-24.145000,0.000000,-24.145000
171.715000,48.920000,0.000000,24.145000,0.000000,0.000000
171.715000,48.920000,0.000000,0.000000,0.000000,0.000000
171.715000,48.920000,0.000000,0.000000,0.000000,0.000000
171.715000,48.920000,0.000000,0.000000,0.000000,0.000000
171.715000,58.920000,0.000000,10.000000,0.000000,10.000000
171.715000,68.920000,0.000000,0.000000,0.000000,10.000000
171.715000,73.065000,0.000000,-5.855000,0.000000,4.145000
168.095000,73.065000,-3.620000,-4.145000,-3.620000,0.000000
145.860000,73.065000,-18.615000,0.000000,-22.235000,0.000000
135.860000,73.065000,12.235000,0.000000,-10.000000,0.000000
126.220000,73.065000,0.360000,0.000000,-9.640000,0.000000
115.860000,73.065000,-0.720000,0.000000,-10.360000,0.000000
115.560000,73.065000,10.060000,0.000000,-0.300000,0.000000
95.860000,73.065000,-19.400000,0.000000,-19.700000,0.000000
95.860000,73.065000,19.700000,0.000000,0.000000,0.000000
95.860000,73.065000,0.000000,0.000000,0.000000,0.000000
95.860000,73.065000,0.000000,0.000000,0.000000,0.000000
95.860000,73.065000,0.000000,0.000000,0.000000,0.000000
105.860000,73.065000,10.000000,0.000000,10.000000,0.000000
115.560000,73.065000,-0.300000,0.000000,9.700000,0.000000
115.560000,83.365000,-9.700000,10.300000,0.000000,10.300000
115.560000,93.365000,0.000000,-0.300000,0.000000,10.000000
115.560000,103.365000,0.000000,0.000000,0.000000,10.000000
115.560000,113.365000,0.000000,0.000000,0.000000,10.000000
115.560000,120.620000,0.000000,-2.745000,0.000000,7.255000
115.560000,120.620000,0.000000,-7.255000,0.000000,0.000000
115.560000,120.620000,0.000000,0.000000,0.000000,0.000000
115.560000,120.620000,0.000000,0.000000,0.000000,0.000000
115.560000,120.620000,0.000000,0.000000,0.000000,0.000000
115.560000,120.620000,0.000000,0.000000,0.000000,0.000000
115.560000,100.620000,0.000000,-20.000000,0.000000,-20.000000
115.560000,90.620000,0.000000,10.000000,0.000000,-10.000000
115.560000,80.620000,0.000000,0.000000,0.000000,-10.000000
115.560000,73.065000,0.000000,2.445000,0.000000,-7.555000
115.560000,73.065000,0.000000,7.555000,0.000000,0.000000
115.560000,73.065000,0.000000,0.000000,0.000000,0.000000
115.560000,73.065000,0.000000,0.000000,0.000000,0.000000
115.560000,73.065000,0.000000,0.000000,0.000000,0.000000
115.560000,73.065000,0.000000,0.000000,0.000000,0.000000
95.560000,73.065000,-20.000000,0.000000,-20.000000,0.000000
85.560000,73.065000,10.000000,0.000000,-10.000000,0.000000
75.560000,73.065000,0.000000,0.000000,-10.000000,0.000000
73.890000,73.065000,8.330000,0.000000,-1.670000,0.000000
73.690000,73.065000,1.470000,0.000000,-0.200000,0.000000
73.690000,101.195000,0.200000,28.130000,0.000000,28.130000
73.690000,101.195000,0.000000,-28.130000,0.000000,0.000000
73.690000,101.195000,0.000000,0.000000,0.000000,0.000000
