posX,posY,accX,accY,velX,velY
218.100000,208.880000,0.000000,-10.000000,0.000000,-10.000000
218.100000,198.880000,0.000000,0.000000,0.000000,-10.000000
218.100000,198.880000,0.000000,10.000000,0.000000,0.000000
218.100000,198.880000,0.000000,0.000000,0.000000,0.000000
218.100000,198.880000,0.000000,0.000000,0.000000,0.000000
218.100000,198.880000,0.000000,0.000000,0.000000,0.000000
218.100000,208.880000,0.000000,10.000000,0.000000,10.000000
218.100000,218.880000,0.000000,0.000000,0.000000,10.000000
208.100000,218.880000,-10.000000,-10.000000,-10.000000,0.000000
198.100000,218.880000,0.000000,0.000000,-10.000000,0.000000
188.100000,218.880000,0.000000,0.000000,-10.000000,0.000000
178.100000,218.880000,0.000000,0.000000,-10.000000,0.000000
168.100000,218.880000,0.000000,0.000000,-10.000000,0.000000
158.100000,218.880000,0.000000,0.000000,-10.000000,0.000000
149.610000,218.880000,1.510000,0.000000,-8.490000,0.000000
138.100000,218.880000,-3.020000,0.000000,-11.510000,0.000000
128.100000,218.880000,1.510000,0.000000,-10.000000,0.000000
118.100000,218.880000,0.000000,0.000000,-10.000000,0.000000
108.100000,218.880000,0.000000,0.000000,-10.000000,0.000000
98.100000,218.880000,0.000000,0.000000,-10.000000,0.000000
88.195000,218.880000,0.095000,0.000000,-9.905000,0.000000
88.195000,208.785000,9.905000,-10.095000,0.000000,-10.095000
88.195000,198.785000,0.000000,0.095000,0.000000,-10.000000
88.195000,188.785000,0.000000,0.000000,0.000000,-10.000000
88.195000,178.785000,0.000000,0.000000,0.000000,-10.000000
88.195000,168.785000,0.000000,0.000000,0.000000,-10.000000
88.195000,168.430000,0.000000,9.645000,0.000000,-0.355000
68.550000,168.430000,-19.645000,0.355000,-19.645000,0.000000
58.550000,168.430000,9.645000,0.000000,-10.000000,0.000000
53.935000,168.430000,5.385000,0.000000,-4.615000,0.000000
41.865000,168.430000,-7.455000,0.000000,-12.070000,0.000000
41.865000,181.745000,12.070000,13.315000,0.000000,13.315000
41.865000,191.745000,0.000000,-3.315000,0.000000,10.000000
41.865000,201.745000,0.000000,0.000000,0.000000,10.000000
41.865000,211.745000,0.000000,0.000000,0.000000,10.000000
41.865000,218.880000,0.000000,-2.865000,0.000000,7.135000
54.730000,218.880000,12.865000,-7.135000,12.865000,0.000000
64.730000,218.880000,-2.865000,0.000000,10.000000,0.000000
74.730000,218.880000,0.000000,0.000000,10.000000,0.000000
84.730000,218.880000,0.000000,0.000000,10.000000,0.000000
88.195000,218.880000,-6.535000,0.000000,3.465000,0.000000
88.195000,202.345000,-3.465000,-16.535000,0.000000,-16.535000
88.195000,192.345000,0.000000,6.535000,0.000000,-10.000000
88.195000,182.345000,0.000000,0.000000,0.000000,-10.000000
88.195000,172.345000,0.000000,0.000000,0.000000,-10.000000
88.195000,168.430000,0.000000,6.085000,0.000000,-3.915000
97.980000,168.430000,9.785000,3.915000,9.785000,0.000000
114.280000,168.430000,6.515000,0.000000,16.300000,0.000000
124.280000,168.430000,-6.300000,0.000000,10.000000,0.000000
134.280000,168.430000,0.000000,0.000000,10.000000,0.000000
144.280000,168.430000,0.000000,0.000000,10.000000,0.000000
149.610000,168.430000,-4.670000,0.000000,5.330000,0.000000
149.610000,183.100000,-5.330000,14.670000,0.000000,14.670000
149.610000,193.100000,0.000000,-4.670000,0.000000,10.000000
149.610000,203.100000,0.000000,0.000000,0.000000,10.000000
149.610000,213.100000,0.000000,0.000000,0.000000,10.000000
149.610000,218.880000,0.000000,-4.220000,0.000000,5.780000
163.830000,218.880000,14.220000,-5.780000,14.220000,0.000000
173.830000,218.880000,-4.220000,0.000000,10.000000,0.000000
183.830000,218.880000,0.000000,0.000000,10.000000,0.000000
193.830000,218.880000,0.000000,0.000000,10.000000,0.000000
203.830000,218.880000,0.000000,0.000000,10.000000,0.000000
213.830000,218.880000,0.000000,0.000000,10.000000,0.000000
218.100000,218.880000,-5.730000,0.000000,4.270000,0.000000
233.830000,218.880000,11.460000,0.000000,15.730000,0.000000
243.830000,218.880000,-5.730000,0.000000,10.000000,0.000000
253.830000,218.880000,0.000000,0.000000,10.000000,0.000000
259.010000,218.880000,-4.820000,0.000000,5.180000,0.000000
259.010000,204.060000,-5.180000,-14.820000,0.000000,-14.820000
259.010000,194.060000,0.000000,4.820000,0.000000,-10.000000
259.010000,184.060000,0.000000,0.000000,0.000000,-10.000000
259.010000,174.060000,0.000000,0.000000,0.000000,-10.000000
259.010000,168.430000,0.000000,4.370000,0.000000,-5.630000
244.640000,168.430000,-14.370000,5.630000,-14.370000,0.000000
234.640000,168.430000,4.370000,0.000000,-10.000000,0.000000
224.640000,168.430000,0.000000,0.000000,-10.000000,0.000000
218.100000,168.430000,3.460000,0.000000,-6.540000,0.000000
206.295000,168.430000,-5.265000,0.000000,-11.805000,0.000000
194.640000,168.430000,0.150000,0.000000,-11.655000,0.000000
184.640000,168.430000,1.655000,0.000000,-10.000000,0.000000
174.640000,168.430000,0.000000,0.000000,-10.000000,0.000000
164.640000,168.430000,0.000000,0.000000,-10.000000,0.000000
160.585000,168.430000,5.945000,0.000000,-4.055000,0.000000
149.610000,168.430000,-6.920000,0.000000,-10.975000,0.000000
149.610000,183.400000,10.975000,14.970000,0.000000,14.970000
149.610000,193.400000,0.000000,-4.970000,0.000000,10.000000
149.610000,203.400000,0.000000,0.000000,0.000000,10.000000
149.610000,213.400000,0.000000,0.000000,0.000000,10.000000
149.610000,218.880000,0.000000,-4.520000,0.000000,5.480000
164.130000,218.880000,14.520000,-5.480000,14.520000,0.000000
174.130000,218.880000,-4.520000,0.000000,10.000000,0.000000
184.130000,218.880000,0.000000,0.000000,10.000000,0.000000
194.130000,218.880000,0.000000,0.000000,10.000000,0.000000
204.130000,218.880000,0.000000,0.000000,10.000000,0.000000
214.130000,218.880000,0.000000,0.000000,10.000000,0.000000
218.100000,218.880000,-6.030000,0.000000,3.970000,0.000000
218.100000,202.850000,-3.970000,-16.030000,0.000000,-16.030000
218.100000,192.850000,0.000000,6.030000,0.000000,-10.000000
218.100000,182.850000,0.000000,0.000000,0.000000,-10.000000
218.100000,172.850000,0.000000,0.000000,0.000000,-10.000000
218.100000,168.430000,0.000000,5.580000,0.000000,-4.420000
233.680000,168.430000,15.580000,4.420000,15.580000,0.000000
243.680000,168.430000,-5.580000,0.000000,10.000000,0.000000
253.680000,168.430000,0.000000,0.000000,10.000000,0.000000
259.010000,168.430000,-4.670000,0.000000,5.330000,0.000000
259.010000,183.100000,-5.330000,14.670000,0.000000,14.670000
259.010000,193.100000,0.000000,-4.670000,0.000000,10.000000
259.010000,203.100000,0.000000,0.000000,0.000000,10.000000
259.010000,213.100000,0.000000,0.000000,0.000000,10.000000
259.010000,218.880000,0.000000,-4.220000,0.000000,5.780000
244.790000,218.880000,-14.220000,-5.780000,-14.220000,0.000000
234.790000,218.880000,4.220000,0.000000,-10.000000,0.000000
224.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
218.100000,218.880000,3.310000,0.000000,-6.690000,0.000000
204.790000,218.880000,-6.620000,0.000000,-13.310000,0.000000
194.790000,218.880000,3.310000,0.000000,-10.000000,0.000000
184.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
174.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
164.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
154.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
149.610000,218.880000,4.820000,0.000000,-5.180000,0.000000
134.790000,218.880000,-9.640000,0.000000,-14.820000,0.000000
124.790000,218.880000,4.820000,0.000000,-10.000000,0.000000
114.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
104.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
94.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
88.195000,218.880000,3.405000,0.000000,-6.595000,0.000000
74.790000,218.880000,-6.810000,0.000000,-13.405000,0.000000
64.790000,218.880000,3.405000,0.000000,-10.000000,0.000000
54.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
44.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
41.865000,218.880000,7.075000,0.000000,-2.925000,0.000000
24.790000,218.880000,-14.150000,0.000000,-17.075000,0.000000
14.790000,218.880000,7.075000,0.000000,-10.000000,0.000000
4.790000,218.880000,0.000000,0.000000,-10.000000,0.000000
-5.210000,218.880000,0.000000,0.000000,-10.000000,0.000000
-15.210000,218.880000,0.000000,0.000000,-10.000000,0.000000
-21.865000,218.880000,3.345000,0.000000,-6.655000,0.000000
-21.865000,205.535000,6.655000,-13.345000,0.000000,-13.345000
-21.865000,195.535000,0.000000,3.345000,0.000000,-10.000000
-21.865000,185.535000,0.000000,0.000000,0.000000,-10.000000
-21.865000,175.535000,0.000000,0.000000,0.000000,-10.000000
-21.865000,168.430000,0.000000,2.895000,0.000000,-7.105000
-8.970000,168.430000,12.895000,7.105000,12.895000,0.000000
-4.865000,168.430000,-8.790000,0.000000,4.105000,0.000000
11.030000,168.430000,11.790000,0.000000,15.895000,0.000000
21.030000,168.430000,-5.895000,0.000000,10.000000,0.000000
24.865000,168.430000,-6.165000,0.000000,3.835000,0.000000
41.030000,168.430000,12.330000,0.000000,16.165000,0.000000
41.865000,168.430000,-15.330000,0.000000,0.835000,0.000000
41.865000,168.430000,-0.835000,0.000000,0.000000,0.000000
41.865000,168.430000,0.000000,0.000000,0.000000,0.000000
41.865000,168.430000,0.000000,0.000000,0.000000,0.000000
41.865000,168.430000,0.000000,0.000000,0.000000,0.000000
41.865000,168.430000,0.000000,0.000000,0.000000,0.000000
24.865000,168.430000,-17.000000,0.000000,-17.000000,0.000000
24.865000,155.430000,17.000000,-13.000000,0.000000,-13.000000
24.865000,145.430000,0.000000,3.000000,0.000000,-10.000000
24.865000,135.430000,0.000000,0.000000,0.000000,-10.000000
24.865000,125.430000,0.000000,0.000000,0.000000,-10.000000
24.865000,120.620000,0.000000,5.190000,0.000000,-4.810000
32.805000,120.620000,7.940000,4.810000,7.940000,0.000000
32.805000,103.370000,-7.940000,-17.250000,0.000000,-17.250000
32.805000,93.370000,0.000000,7.250000,0.000000,-10.000000
32.805000,83.370000,0.000000,0.000000,0.000000,-10.000000
32.805000,73.370000,0.000000,0.000000,0.000000,-10.000000
32.805000,73.065000,0.000000,9.695000,0.000000,-0.305000
52.500000,73.065000,19.695000,0.305000,19.695000,0.000000
62.500000,73.065000,-9.695000,0.000000,10.000000,0.000000
72.500000,73.065000,0.000000,0.000000,10.000000,0.000000
73.690000,73.065000,-8.810000,0.000000,1.190000,0.000000
73.690000,73.065000,-1.190000,0.000000,0.000000,0.000000
73.690000,73.065000,0.000000,0.000000,0.000000,0.000000
73.690000,73.065000,0.000000,0.000000,0.000000,0.000000
73.690000,73.065000,0.000000,0.000000,0.000000,0.000000
73.690000,73.065000,0.000000,0.000000,0.000000,0.000000
73.890000,73.065000,0.200000,0.000000,0.200000,0.000000
103.690000,73.065000,29.600000,0.000000,29.800000,0.000000
113.690000,73.065000,-19.800000,0.000000,10.000000,0.000000
113.690000,73.065000,-10.000000,0.000000,0.000000,0.000000
113.690000,73.065000,0.000000,0.000000,0.000000,0.000000
113.690000,73.065000,0.000000,0.000000,0.000000,0.000000
113.690000,73.065000,0.000000,0.000000,0.000000,0.000000
103.690000,73.065000,-10.000000,0.000000,-10.000000,0.000000
93.690000,73.065000,0.000000,0.000000,-10.000000,0.000000
83.690000,73.065000,0.000000,0.000000,-10.000000,0.000000
73.890000,73.065000,0.200000,0.000000,-9.800000,0.000000
73.690000,73.065000,9.600000,0.000000,-0.200000,0.000000
53.690000,73.065000,-19.800000,0.000000,-20.000000,0.000000
43.690000,73.065000,10.000000,0.000000,-10.000000,0.000000
33.690000,73.065000,0.000000,0.000000,-10.000000,0.000000
32.805000,73.065000,9.115000,0.000000,-0.885000,0.000000
