posX,posY,accX,accY,velX,velY
230.055000,73.065000,-8.000000,0.000000,-8.000000,0.000000
222.055000,73.065000,0.000000,0.000000,-8.000000,0.000000
214.055000,73.065000,0.000000,0.000000,-8.000000,0.000000
206.055000,73.065000,0.000000,0.000000,-8.000000,0.000000
199.120000,73.065000,1.065000,0.000000,-6.935000,0.000000
199.120000,64.000000,6.935000,-9.065000,0.000000,-9.065000
199.120000,56.000000,0.000000,1.065000,0.000000,-8.000000
199.120000,48.000000,0.000000,0.000000,0.000000,-8.000000
199.120000,40.000000,0.000000,0.000000,0.000000,-8.000000
199.120000,32.000000,0.000000,0.000000,0.000000,-8.000000
199.120000,28.765000,0.000000,4.765000,0.000000,-3.235000
211.885000,28.765000,12.765000,3.235000,12.765000,0.000000
219.885000,28.765000,-4.765000,0.000000,8.000000,0.000000
219.885000,28.765000,-8.000000,0.000000,0.000000,0.000000
219.885000,28.765000,0.000000,0.000000,0.000000,0.000000
219.885000,28.765000,0.000000,0.000000,0.000000,0.000000
219.885000,28.765000,0.000000,0.000000,0.000000,0.000000
211.885000,28.765000,-8.000000,0.000000,-8.000000,0.000000
203.885000,28.765000,0.000000,0.000000,-8.000000,0.000000
199.120000,28.765000,3.235000,0.000000,-4.765000,0.000000
187.885000,28.765000,-6.470000,0.000000,-11.235000,0.000000
179.885000,28.765000,3.235000,0.000000,-8.000000,0.000000
171.885000,28.765000,0.000000,0.000000,-8.000000,0.000000
171.715000,28.765000,7.830000,0.000000,-0.170000,0.000000
155.885000,28.765000,-15.660000,0.000000,-15.830000,0.000000
148.905000,28.765000,8.850000,0.000000,-6.980000,0.000000
148.905000,19.745000,6.980000,-9.020000,0.000000,-9.020000
148.905000,11.745000,0.000000,1.020000,0.000000,-8.000000
148.905000,3.745000,0.000000,0.000000,0.000000,-8.000000
148.905000,-4.255000,0.000000,0.000000,0.000000,-8.000000
148.905000,-8.765000,0.000000,3.490000,0.000000,-4.510000
160.395000,-8.765000,11.490000,4.510000,11.490000,0.000000
168.395000,-8.765000,-3.490000,0.000000,8.000000,0.000000
176.395000,-8.765000,0.000000,0.000000,8.000000,0.000000
184.395000,-8.765000,0.000000,0.000000,8.000000,0.000000
192.395000,-8.765000,0.000000,0.000000,8.000000,0.000000
200.395000,-8.765000,0.000000,0.000000,8.000000,0.000000
208.395000,-8.765000,0.000000,0.000000,8.000000,0.000000
216.395000,-8.765000,0.000000,0.000000,8.000000,0.000000
224.395000,-8.765000,0.000000,0.000000,8.000000,0.000000
227.630000,-8.765000,-4.765000,0.000000,3.235000,0.000000
227.630000,4.000000,-3.235000,12.765000,0.000000,12.765000
227.630000,12.000000,0.000000,-4.765000,0.000000,8.000000
227.630000,20.000000,0.000000,0.000000,0.000000,8.000000
227.630000,28.000000,0.000000,0.000000,0.000000,8.000000
227.630000,28.765000,0.000000,-7.235000,0.000000,0.765000
227.630000,28.765000,0.000000,-0.765000,0.000000,0.000000
212.395000,28.765000,-15.235000,0.000000,-15.235000,0.000000
204.395000,28.765000,7.235000,0.000000,-8.000000,0.000000
199.120000,28.765000,2.725000,0.000000,-5.275000,0.000000
199.120000,28.765000,5.275000,0.000000,0.000000,0.000000
199.120000,28.765000,0.000000,0.000000,0.000000,0.000000
188.395000,28.765000,-10.725000,0.000000,-10.725000,0.000000
180.395000,28.765000,2.725000,0.000000,-8.000000,0.000000
172.395000,28.765000,0.000000,0.000000,-8.000000,0.000000
171.715000,28.765000,7.320000,0.000000,-0.680000,0.000000
171.715000,44.085000,0.680000,15.320000,0.000000,15.320000
171.715000,52.085000,0.000000,-7.320000,0.000000,8.000000
