posX,posY,accX,accY,velX,velY
228.055000,73.065000,-10.000000,0.000000,-10.000000,0.000000
218.055000,73.065000,0.000000,0.000000,-10.000000,0.000000
208.055000,73.065000,0.000000,0.000000,-10.000000,0.000000
199.120000,73.065000,1.065000,0.000000,-8.935000,0.000000
188.055000,73.065000,-2.130000,0.000000,-11.065000,0.000000
178.055000,73.065000,1.065000,0.000000,-10.000000,0.000000
171.715000,73.065000,3.660000,0.000000,-6.340000,0.000000
168.095000,73.065000,2.720000,0.000000,-3.620000,0.000000
168.095000,93.105000,3.620000,20.040000,0.000000,20.040000
168.095000,103.105000,0.000000,-10.040000,0.000000,10.000000
168.095000,113.105000,0.000000,0.000000,0.000000,10.000000
168.095000,120.620000,0.000000,-2.485000,0.000000,7.515000
180.580000,120.620000,12.485000,-7.515000,12.485000,0.000000
190.580000,120.620000,-2.485000,0.000000,10.000000,0.000000
200.580000,120.620000,0.000000,0.000000,10.000000,0.000000
206.295000,120.620000,-4.285000,0.000000,5.715000,0.000000
220.580000,120.620000,8.570000,0.000000,14.285000,0.000000
230.580000,120.620000,-4.285000,0.000000,10.000000,0.000000
238.055000,120.620000,-2.525000,0.000000,7.475000,0.000000
238.055000,108.095000,-7.475000,-12.525000,0.000000,-12.525000
238.055000,98.095000,0.000000,2.525000,0.000000,-10.000000
238.055000,88.095000,0.000000,0.000000,0.000000,-10.000000
238.055000,78.095000,0.000000,0.000000,0.000000,-10.000000
238.055000,73.065000,0.000000,4.970000,0.000000,-5.030000
223.085000,73.065000,-14.970000,5.030000,-14.970000,0.000000
213.085000,73.065000,4.970000,0.000000,-10.000000,0.000000
203.085000,73.065000,0.000000,0.000000,-10.000000,0.000000
199.120000,73.065000,6.035000,0.000000,-3.965000,0.000000
183.085000,73.065000,-12.070000,0.000000,-16.035000,0.000000
173.085000,73.065000,6.035000,0.000000,-10.000000,0.000000
171.715000,73.065000,8.630000,0.000000,-1.370000,0.000000
171.715000,54.435000,1.370000,-18.630000,0.000000,-18.630000
171.715000,44.435000,0.000000,8.630000,0.000000,-10.000000
171.715000,34.435000,0.000000,0.000000,0.000000,-10.000000
171.715000,28.765000,0.000000,4.330000,0.000000,-5.670000
157.385000,28.765000,-14.330000,5.670000,-14.330000,0.000000
148.905000,28.765000,5.850000,0.000000,-8.480000,0.000000
137.385000,28.765000,-3.040000,0.000000,-11.520000,0.000000
127.385000,28.765000,1.520000,0.000000,-10.000000,0.000000
126.220000,28.765000,8.835000,0.000000,-1.165000,0.000000
126.220000,47.600000,1.165000,18.835000,0.000000,18.835000
126.220000,57.600000,0.000000,-8.835000,0.000000,10.000000
126.220000,67.600000,0.000000,0.000000,0.000000,10.000000
126.220000,73.065000,0.000000,-4.535000,0.000000,5.465000
140.755000,73.065000,14.535000,-5.465000,14.535000,0.000000
150.755000,73.065000,-4.535000,0.000000,10.000000,0.000000
160.755000,73.065000,0.000000,0.000000,10.000000,0.000000
168.095000,73.065000,-2.660000,0.000000,7.340000,0.000000
168.095000,85.725000,-7.340000,12.660000,0.000000,12.660000
