posX,posY,accX,accY,velX,velY
337.115000,28.765000,-8.000000,0.000000,-8.000000,0.000000
329.115000,28.765000,0.000000,0.000000,-8.000000,0.000000
321.115000,28.765000,0.000000,0.000000,-8.000000,0.000000
313.115000,28.765000,0.000000,0.000000,-8.000000,0.000000
305.115000,28.765000,0.000000,0.000000,-8.000000,0.000000
297.115000,28.765000,0.000000,0.000000,-8.000000,0.000000
289.115000,28.765000,0.000000,0.000000,-8.000000,0.000000
285.125000,28.765000,4.010000,0.000000,-3.990000,0.000000
273.115000,28.765000,-8.020000,0.000000,-12.010000,0.000000
265.115000,28.765000,4.010000,0.000000,-8.000000,0.000000
257.115000,28.765000,0.000000,0.000000,-8.000000,0.000000
249.115000,28.765000,0.000000,0.000000,-8.000000,0.000000
241.115000,28.765000,0.000000,0.000000,-8.000000,0.000000
233.115000,28.765000,0.000000,0.000000,-8.000000,0.000000
227.630000,28.765000,2.515000,0.000000,-5.485000,0.000000
227.630000,18.250000,5.485000,-10.515000,0.000000,-10.515000
227.630000,10.250000,0.000000,2.515000,0.000000,-8.000000
227.630000,2.250000,0.000000,0.000000,0.000000,-8.000000
227.630000,-5.750000,0.000000,0.000000,0.000000,-8.000000
227.630000,-8.765000,0.000000,4.985000,0.000000,-3.015000
214.645000,-8.765000,-12.985000,3.015000,-12.985000,0.000000
206.645000,-8.765000,4.985000,0.000000,-8.000000,0.000000
198.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
190.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
182.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
174.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
166.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
158.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
150.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
148.905000,-8.765000,6.260000,0.000000,-1.740000,0.000000
134.645000,-8.765000,-12.520000,0.000000,-14.260000,0.000000
126.645000,-8.765000,6.260000,0.000000,-8.000000,0.000000
118.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
110.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
102.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
94.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
86.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
78.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
70.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
62.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
54.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
54.480000,-8.765000,7.835000,0.000000,-0.165000,0.000000
38.645000,-8.765000,-15.670000,0.000000,-15.835000,0.000000
30.645000,-8.765000,7.835000,0.000000,-8.000000,0.000000
22.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
14.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
6.645000,-8.765000,0.000000,0.000000,-8.000000,0.000000
-1.355000,-8.765000,0.000000,0.000000,-8.000000,0.000000
-9.355000,-8.765000,0.000000,0.000000,-8.000000,0.000000
-17.355000,-8.765000,0.000000,0.000000,-8.000000,0.000000
-25.355000,-8.765000,0.000000,0.000000,-8.000000,0.000000
-33.355000,-8.765000,0.000000,0.000000,-8.000000,0.000000
-34.480000,-8.765000,6.875000,0.000000,-1.125000,0.000000
-34.480000,6.110000,1.125000,14.875000,0.000000,14.875000
-34.480000,14.110000,0.000000,-6.875000,0.000000,8.000000
-34.480000,22.110000,0.000000,0.000000,0.000000,8.000000
-34.480000,28.765000,0.000000,-1.345000,0.000000,6.655000
-25.135000,28.765000,9.345000,-6.655000,9.345000,0.000000
-17.135000,28.765000,-1.345000,0.000000,8.000000,0.000000
-12.075000,28.765000,-2.940000,0.000000,5.060000,0.000000
-12.075000,39.705000,-5.060000,10.940000,0.000000,10.940000
-12.075000,47.705000,0.000000,-2.940000,0.000000,8.000000
-12.075000,55.705000,0.000000,0.000000,0.000000,8.000000
-12.075000,63.705000,0.000000,-0.000000,0.000000,8.000000
-12.075000,71.705000,0.000000,0.000000,0.000000,8.000000
-12.075000,73.065000,0.000000,-6.640000,0.000000,1.360000
-12.805000,73.065000,-0.730000,-1.360000,-0.730000,0.000000
-12.805000,94.975000,0.730000,21.910000,0.000000,21.910000
-12.805000,102.975000,0.000000,-13.910000,0.000000,8.000000
-12.805000,110.975000,0.000000,0.000000,0.000000,8.000000
-12.805000,118.975000,0.000000,0.000000,0.000000,8.000000
-12.805000,120.620000,0.000000,-6.355000,0.000000,1.645000
-4.865000,120.620000,7.940000,-1.645000,7.940000,0.000000
-4.865000,135.035000,-7.940000,14.415000,0.000000,14.415000
-4.865000,143.035000,0.000000,-6.415000,0.000000,8.000000
-4.865000,151.035000,0.000000,0.000000,0.000000,8.000000
-4.865000,159.035000,0.000000,-0.000000,0.000000,8.000000
-4.865000,167.035000,0.000000,0.000000,0.000000,8.000000
-4.865000,168.430000,0.000000,-6.605000,0.000000,1.395000
9.740000,168.430000,14.605000,-1.395000,14.605000,0.000000
17.740000,168.430000,-6.605000,0.000000,8.000000,0.000000
24.865000,168.430000,-0.875000,0.000000,7.125000,0.000000
24.865000,159.555000,-7.125000,-8.875000,0.000000,-8.875000
24.865000,151.555000,0.000000,0.875000,0.000000,-8.000000
24.865000,143.555000,0.000000,0.000000,0.000000,-8.000000
24.865000,135.555000,0.000000,0.000000,0.000000,-8.000000
24.865000,127.555000,0.000000,0.000000,0.000000,-8.000000
24.865000,120.620000,0.000000,1.065000,0.000000,-6.935000
32.805000,120.620000,7.940000,6.935000,7.940000,0.000000
41.930000,120.620000,1.185000,0.000000,9.125000,0.000000
49.930000,120.620000,-1.125000,0.000000,8.000000,0.000000
53.935000,120.620000,-3.995000,0.000000,4.005000,0.000000
65.930000,120.620000,7.990000,0.000000,11.995000,0.000000
73.690000,120.620000,-4.235000,0.000000,7.760000,0.000000
81.930000,120.620000,0.480000,0.000000,8.240000,0.000000
89.930000,120.620000,-0.240000,0.000000,8.000000,0.000000
97.930000,120.620000,0.000000,0.000000,8.000000,0.000000
97.980000,120.620000,-7.950000,0.000000,0.050000,0.000000
113.930000,120.620000,15.900000,0.000000,15.950000,0.000000
115.560000,120.620000,-14.320000,0.000000,1.630000,0.000000
115.560000,106.250000,-1.630000,-14.370000,0.000000,-14.370000
115.560000,98.250000,0.000000,6.370000,0.000000,-8.000000
115.560000,90.250000,0.000000,0.000000,0.000000,-8.000000
115.560000,82.250000,0.000000,0.000000,0.000000,-8.000000
115.560000,74.250000,0.000000,0.000000,0.000000,-8.000000
115.560000,73.065000,0.000000,6.815000,0.000000,-1.185000
100.745000,73.065000,-14.815000,1.185000,-14.815000,0.000000
92.745000,73.065000,6.815000,0.000000,-8.000000,0.000000
84.745000,73.065000,-0.000000,0.000000,-8.000000,0.000000
76.745000,73.065000,0.000000,0.000000,-8.000000,0.000000
73.890000,73.065000,5.145000,0.000000,-2.855000,0.000000
73.890000,59.920000,2.855000,-13.145000,0.000000,-13.145000
73.890000,51.920000,0.000000,5.145000,0.000000,-8.000000
73.890000,43.920000,0.000000,0.000000,0.000000,-8.000000
73.890000,35.920000,0.000000,0.000000,0.000000,-8.000000
73.890000,28.765000,0.000000,0.845000,0.000000,-7.155000
82.735000,28.765000,8.845000,7.155000,8.845000,0.000000
90.735000,28.765000,-0.845000,0.000000,8.000000,0.000000
98.735000,28.765000,0.000000,0.000000,8.000000,0.000000
106.735000,28.765000,0.000000,0.000000,8.000000,0.000000
114.735000,28.765000,0.000000,0.000000,8.000000,0.000000
122.735000,28.765000,0.000000,0.000000,8.000000,0.000000
126.220000,28.765000,-4.515000,0.000000,3.485000,0.000000
138.735000,28.765000,9.030000,0.000000,12.515000,0.000000
146.735000,28.765000,-4.515000,0.000000,8.000000,0.000000
148.905000,28.765000,-5.830000,0.000000,2.170000,0.000000
162.735000,28.765000,11.660000,0.000000,13.830000,0.000000
170.735000,28.765000,-5.830000,0.000000,8.000000,0.000000
171.715000,28.765000,-7.020000,0.000000,0.980000,0.000000
171.715000,43.785000,-0.980000,15.020000,0.000000,15.020000
171.715000,51.785000,0.000000,-7.020000,0.000000,8.000000
171.715000,59.785000,0.000000,0.000000,0.000000,8.000000
171.715000,67.785000,0.000000,0.000000,0.000000,8.000000
171.715000,73.065000,0.000000,-2.720000,0.000000,5.280000
168.095000,73.065000,-3.620000,-5.280000,-3.620000,0.000000
152.995000,73.065000,-11.480000,0.000000,-15.100000,0.000000
144.995000,73.065000,7.100000,0.000000,-8.000000,0.000000
136.995000,73.065000,0.000000,0.000000,-8.000000,0.000000
128.995000,73.065000,0.000000,0.000000,-8.000000,0.000000
126.220000,73.065000,5.225000,0.000000,-2.775000,0.000000
126.220000,59.840000,2.775000,-13.225000,0.000000,-13.225000
126.220000,51.840000,0.000000,5.225000,0.000000,-8.000000
126.220000,43.840000,0.000000,0.000000,0.000000,-8.000000
126.220000,35.840000,0.000000,-0.000000,0.000000,-8.000000
